batch,timestamp,atlases,templates,top_n,subject,label,k,se,sn,j,volume
batch_3,2013-12-27.22-33-37-node17_10,1,11,0,10,1,0.8040226921,0.7414982164,0.9999390564,0.6722725313,3551
batch_3,2013-12-27.22-33-37-node17_10,1,11,0,10,2,0.8688683827,0.8486717268,0.9999377896,0.768140833,4020
batch_3,2013-12-27.22-33-37-node17_10,1,13,0,10,1,0.810935695,0.7512485137,0.9999399009,0.6819948187,3586
batch_3,2013-12-27.22-33-37-node17_10,1,13,0,10,2,0.8686060606,0.849857685,0.9999365229,0.7677308764,4034
batch_3,2013-12-27.22-33-37-node17_10,1,15,0,10,1,0.8103669489,0.7510107015,0.9999393379,0.6811906816,3589
batch_3,2013-12-27.22-33-37-node17_10,1,15,0,10,2,0.8678879049,0.8484345351,0.9999366636,0.7666095156,4027
batch_3,2013-12-27.22-33-37-node17_10,1,17,0,10,1,0.8076577155,0.7474435196,0.9999387749,0.6773706897,3578
batch_3,2013-12-27.22-33-37-node17_10,1,17,0,10,2,0.8695652174,0.8491461101,0.9999383526,0.7692307692,4018
batch_3,2013-12-27.22-33-37-node17_10,1,19,0,10,1,0.8085160959,0.7495838288,0.9999380712,0.6785791173,3592
batch_3,2013-12-27.22-33-37-node17_10,1,19,0,10,2,0.8692588092,0.8484345351,0.9999384933,0.7687513432,4014
batch_3,2013-12-27.22-33-37-node17_10,1,1,0,10,1,0.7351864407,0.6447086801,0.999935397,0.5812607204,3170
batch_3,2013-12-27.22-33-37-node17_10,1,1,0,10,2,0.8287908821,0.7934060721,0.999928078,0.7076369791,3856
batch_3,2013-12-27.22-33-37-node17_10,1,3,0,10,1,0.7793230123,0.7063020214,0.999937086,0.6384350817,3417
batch_3,2013-12-27.22-33-37-node17_10,1,3,0,10,2,0.8573870574,0.8327798861,0.9999348339,0.7503740115,3974
batch_3,2013-12-27.22-33-37-node17_10,1,5,0,10,1,0.7805325987,0.707491082,0.9999376489,0.640060241,3418
batch_3,2013-12-27.22-33-37-node17_10,1,5,0,10,2,0.8580186366,0.8299335863,0.9999379303,0.7513420657,3940
batch_3,2013-12-27.22-33-37-node17_10,1,7,0,10,1,0.7796476466,0.7051129608,0.9999386342,0.638870933,3401
batch_3,2013-12-27.22-33-37-node17_10,1,7,0,10,2,0.8608557068,0.8327798861,0.9999394786,0.7557038313,3941
batch_3,2013-12-27.22-33-37-node17_10,1,9,0,10,1,0.7941291077,0.7269916766,0.9999384934,0.6585523481,3494
batch_3,2013-12-27.22-33-37-node17_10,1,9,0,10,2,0.8678419453,0.8465370019,0.9999380711,0.7665378007,4009
batch_3,2013-12-27.22-33-37-node17_10,3,11,0,10,1,0.8680742163,0.8066587396,0.9999693171,0.7669002939,3610
batch_3,2013-12-27.22-33-37-node17_10,3,11,0,10,2,0.8947111869,0.8707305503,0.9999551015,0.8094818082,3990
batch_3,2013-12-27.22-33-37-node17_10,3,13,0,10,1,0.8694320357,0.8099881094,0.9999684726,0.7690223527,3630
batch_3,2013-12-27.22-33-37-node17_10,3,13,0,10,2,0.8967537222,0.8714421252,0.9999572128,0.8128318584,3978
batch_3,2013-12-27.22-33-37-node17_10,3,15,0,10,1,0.8648510421,0.8042806183,0.9999670651,0.7618833071,3616
batch_3,2013-12-27.22-33-37-node17_10,3,15,0,10,2,0.8966947189,0.8719165085,0.9999567905,0.8127349105,3983
batch_3,2013-12-27.22-33-37-node17_10,3,17,0,10,1,0.8656182074,0.8049940547,0.9999674874,0.7630748422,3616
batch_3,2013-12-27.22-33-37-node17_10,3,17,0,10,2,0.8977300464,0.8723908918,0.9999577757,0.8144375554,3978
batch_3,2013-12-27.22-33-37-node17_10,3,19,0,10,1,0.8681122449,0.809274673,0.9999673466,0.7669596574,3635
batch_3,2013-12-27.22-33-37-node17_10,3,19,0,10,2,0.896484375,0.8709677419,0.9999572128,0.8123893805,3976
batch_3,2013-12-27.22-33-37-node17_10,3,1,0,10,1,0.8190224571,0.7372175981,0.999962702,0.6935123043,3365
batch_3,2013-12-27.22-33-37-node17_10,3,1,0,10,2,0.8671104536,0.8342030361,0.9999466567,0.7653971708,3896
batch_3,2013-12-27.22-33-37-node17_10,3,3,0,10,1,0.8479501816,0.7771700357,0.9999669244,0.736036036,3503
batch_3,2013-12-27.22-33-37-node17_10,3,3,0,10,2,0.8906971095,0.8697817837,0.9999505976,0.8029340924,4018
batch_3,2013-12-27.22-33-37-node17_10,3,5,0,10,1,0.8469917012,0.7766944114,0.9999660799,0.7345928925,3507
batch_3,2013-12-27.22-33-37-node17_10,3,5,0,10,2,0.8916075361,0.8643263757,0.9999558053,0.804415011,3958
batch_3,2013-12-27.22-33-37-node17_10,3,7,0,10,1,0.8578412453,0.7928656361,0.9999670651,0.7510700608,3568
batch_3,2013-12-27.22-33-37-node17_10,3,7,0,10,2,0.8924019608,0.8636148008,0.9999573535,0.8057092277,3944
batch_3,2013-12-27.22-33-37-node17_10,3,9,0,10,1,0.8660348361,0.8040428062,0.9999687541,0.7637226112,3603
batch_3,2013-12-27.22-33-37-node17_10,3,9,0,10,2,0.8943644791,0.869544592,0.9999555238,0.8089143866,3982
batch_3,2013-12-27.22-33-37-node17_10,5,11,0,10,1,0.8721518987,0.8192627824,0.9999648132,0.77328844,3695
batch_3,2013-12-27.22-33-37-node17_10,5,11,0,10,2,0.9015280136,0.8816413662,0.999955946,0.8207109737,4030
batch_3,2013-12-27.22-33-37-node17_10,5,13,0,10,1,0.8737054812,0.8225921522,0.9999642502,0.7757344696,3713
batch_3,2013-12-27.22-33-37-node17_10,5,13,0,10,2,0.9026699029,0.8821157495,0.999957072,0.8226056182,4024
batch_3,2013-12-27.22-33-37-node17_10,5,15,0,10,1,0.8725985844,0.8209274673,0.9999641094,0.7739910314,3707
batch_3,2013-12-27.22-33-37-node17_10,5,15,0,10,2,0.9027171276,0.8825901328,0.9999567905,0.8226840593,4028
batch_3,2013-12-27.22-33-37-node17_10,5,17,0,10,1,0.8715874621,0.8199762188,0.9999635464,0.7724014337,3707
batch_3,2013-12-27.22-33-37-node17_10,5,17,0,10,2,0.9021607186,0.8814041746,0.9999569313,0.8217602831,4022
batch_3,2013-12-27.22-33-37-node17_10,5,19,0,10,1,0.872695125,0.8216409037,0.9999636872,0.7741429532,3713
batch_3,2013-12-27.22-33-37-node17_10,5,19,0,10,2,0.9023413806,0.8821157495,0.9999566498,0.8220601238,4027
batch_3,2013-12-27.22-33-37-node17_10,5,1,0,10,1,0.8341552037,0.7643281807,0.9999596055,0.7154942119,3501
batch_3,2013-12-27.22-33-37-node17_10,5,1,0,10,2,0.874601227,0.8453510436,0.9999479234,0.7771478413,3934
batch_3,2013-12-27.22-33-37-node17_10,5,3,0,10,1,0.8598297115,0.8045184304,0.99996045,0.7541239412,3664
batch_3,2013-12-27.22-33-37-node17_10,5,3,0,10,2,0.8963186482,0.8806925996,0.9999498939,0.8121172353,4069
batch_3,2013-12-27.22-33-37-node17_10,5,5,0,10,1,0.8591513292,0.7992865636,0.9999636872,0.7530808873,3619
batch_3,2013-12-27.22-33-37-node17_10,5,5,0,10,2,0.8973393269,0.8759487666,0.9999546793,0.8137946232,4015
batch_3,2013-12-27.22-33-37-node17_10,5,7,0,10,1,0.860135394,0.8007134364,0.9999638279,0.7545943523,3624
batch_3,2013-12-27.22-33-37-node17_10,5,7,0,10,2,0.8993924666,0.8778462998,0.999955946,0.817178185,4014
batch_3,2013-12-27.22-33-37-node17_10,5,9,0,10,1,0.8723404255,0.8190249703,0.9999652354,0.7735849057,3691
batch_3,2013-12-27.22-33-37-node17_10,5,9,0,10,2,0.9014425991,0.8818785579,0.9999556645,0.8205694107,4033
batch_3,2013-12-27.22-33-37-node17_10,7,11,0,10,1,0.873847708,0.8228299643,0.9999642502,0.7759587351,3714
batch_3,2013-12-27.22-33-37-node17_10,7,11,0,10,2,0.899634592,0.8759487666,0.999957635,0.8175780385,3994
batch_3,2013-12-27.22-33-37-node17_10,7,13,0,10,1,0.8754726494,0.825921522,0.9999639687,0.7785249944,3729
batch_3,2013-12-27.22-33-37-node17_10,7,13,0,10,2,0.8995366984,0.875,0.999958198,0.8174163528,3986
batch_3,2013-12-27.22-33-37-node17_10,7,15,0,10,1,0.8735806207,0.8233055886,0.9999635464,0.7755376344,3721
batch_3,2013-12-27.22-33-37-node17_10,7,15,0,10,2,0.8997805413,0.8752371917,0.9999583387,0.8178191489,3986
batch_3,2013-12-27.22-33-37-node17_10,7,17,0,10,1,0.8736908517,0.8233055886,0.9999636872,0.7757114049,3720
batch_3,2013-12-27.22-33-37-node17_10,7,17,0,10,2,0.8980938416,0.8716793169,0.999958761,0.8150365935,3968
batch_3,2013-12-27.22-33-37-node17_10,7,19,0,10,1,0.8744806748,0.825921522,0.999962702,0.7769574944,3738
batch_3,2013-12-27.22-33-37-node17_10,7,19,0,10,2,0.8977397679,0.8714421252,0.9999584795,0.814453558,3969
batch_3,2013-12-27.22-33-37-node17_10,7,1,0,10,1,0.8297567954,0.7586206897,0.9999586203,0.7090464548,3484
batch_3,2013-12-27.22-33-37-node17_10,7,1,0,10,2,0.8713067128,0.8358633776,0.9999508791,0.7719605696,3873
batch_3,2013-12-27.22-33-37-node17_10,7,3,0,10,1,0.8569610588,0.8007134364,0.9999597463,0.7497216656,3653
batch_3,2013-12-27.22-33-37-node17_10,7,3,0,10,2,0.8959319976,0.875,0.9999535533,0.8114826221,4019
batch_3,2013-12-27.22-33-37-node17_10,7,5,0,10,1,0.8619150835,0.8038049941,0.9999636872,0.7573381134,3638
batch_3,2013-12-27.22-33-37-node17_10,7,5,0,10,2,0.8971916972,0.8714421252,0.9999577757,0.8135518158,3974
batch_3,2013-12-27.22-33-37-node17_10,7,7,0,10,1,0.8608595842,0.8026159334,0.999963265,0.7557098074,3636
batch_3,2013-12-27.22-33-37-node17_10,7,7,0,10,2,0.8989640463,0.8747628083,0.999957635,0.8164711091,3989
batch_3,2013-12-27.22-33-37-node17_10,7,9,0,10,1,0.871969697,0.8211652794,0.9999631242,0.7730020148,3715
batch_3,2013-12-27.22-33-37-node17_10,7,9,0,10,2,0.8992814517,0.875711575,0.9999573535,0.8169949104,3995
batch_3,2013-12-27.22-33-37-node17_10,9,11,0,10,1,0.8869978726,0.8428061831,0.9999659392,0.7969417585,3786
batch_3,2013-12-27.22-33-37-node17_10,9,11,0,10,2,0.9045189504,0.8830645161,0.999958761,0.8256819694,4016
batch_3,2013-12-27.22-33-37-node17_10,9,13,0,10,1,0.8898601399,0.8473246136,0.9999662206,0.8015748031,3803
batch_3,2013-12-27.22-33-37-node17_10,9,13,0,10,2,0.9045996593,0.8816413662,0.999959887,0.8258164852,4002
batch_3,2013-12-27.22-33-37-node17_10,9,15,0,10,1,0.8866340975,0.8416171225,0.9999663614,0.7963546355,3778
batch_3,2013-12-27.22-33-37-node17_10,9,15,0,10,2,0.9032415306,0.8790322581,0.9999600277,0.8235555556,3990
batch_3,2013-12-27.22-33-37-node17_10,9,17,0,10,1,0.8877206158,0.8432818074,0.9999665021,0.7981093856,3784
batch_3,2013-12-27.22-33-37-node17_10,9,17,0,10,2,0.9035248201,0.8785578748,0.9999607314,0.8240266963,3983
batch_3,2013-12-27.22-33-37-node17_10,9,19,0,10,1,0.8883604506,0.8439952438,0.9999667836,0.7991443369,3785
batch_3,2013-12-27.22-33-37-node17_10,9,19,0,10,2,0.9029978065,0.8787950664,0.999959887,0.823150411,3990
batch_3,2013-12-27.22-33-37-node17_10,9,1,0,10,1,0.8403317781,0.7709869203,0.999962139,0.7246312025,3511
batch_3,2013-12-27.22-33-37-node17_10,9,1,0,10,2,0.8786155748,0.8429791271,0.9999549608,0.7835097002,3874
batch_3,2013-12-27.22-33-37-node17_10,9,3,0,10,1,0.868651045,0.8154577883,0.999963265,0.7678011644,3690
batch_3,2013-12-27.22-33-37-node17_10,9,3,0,10,2,0.9020368574,0.8823529412,0.9999560868,0.8215547703,4032
batch_3,2013-12-27.22-33-37-node17_10,9,5,0,10,1,0.8775742262,0.825921522,0.9999666429,0.7818550203,3710
batch_3,2013-12-27.22-33-37-node17_10,9,5,0,10,2,0.9017693716,0.8764231499,0.9999600277,0.8211111111,3979
batch_3,2013-12-27.22-33-37-node17_10,9,7,0,10,1,0.8810184018,0.8311533888,0.9999670651,0.7873394909,3729
batch_3,2013-12-27.22-33-37-node17_10,9,7,0,10,2,0.9041296138,0.8802182163,0.9999603092,0.8250333482,3993
batch_3,2013-12-27.22-33-37-node17_10,9,9,0,10,1,0.8866340975,0.8416171225,0.9999663614,0.7963546355,3778
batch_3,2013-12-27.22-33-37-node17_10,9,9,0,10,2,0.905775076,0.8835388994,0.9999600277,0.8277777778,4009
batch_3,2013-12-27.23-05-42-node15_07,1,11,0,07,1,0.7915696923,0.7558024691,0.9999123163,0.6550395891,3684
batch_3,2013-12-27.23-05-42-node15_07,1,11,0,07,2,0.8655,0.8624813154,0.9999262504,0.7628911415,3986
batch_3,2013-12-27.23-05-42-node15_07,1,13,0,07,1,0.7918663386,0.7548148148,0.999913583,0.6554459691,3671
batch_3,2013-12-27.23-05-42-node15_07,1,13,0,07,2,0.8679810332,0.8664673642,0.9999265319,0.7667548501,4000
batch_3,2013-12-27.23-05-42-node15_07,1,15,0,07,1,0.7962317718,0.7617283951,0.999913583,0.6614493997,3699
batch_3,2013-12-27.23-05-42-node15_07,1,15,0,07,2,0.8690223499,0.8669656203,0.9999275171,0.7683815412,3995
batch_3,2013-12-27.23-05-42-node15_07,1,17,0,07,1,0.7899922219,0.752345679,0.9999131608,0.652881937,3664
batch_3,2013-12-27.23-05-42-node15_07,1,17,0,07,2,0.8692278814,0.865221724,0.9999290653,0.7687029659,3977
batch_3,2013-12-27.23-05-42-node15_07,1,19,0,07,1,0.7878945318,0.7488888889,0.9999133016,0.6500214316,3649
batch_3,2013-12-27.23-05-42-node15_07,1,19,0,07,2,0.8684210526,0.8632286996,0.9999294875,0.7674418605,3966
batch_3,2013-12-27.23-05-42-node15_07,1,1,0,07,1,0.7639915523,0.7145679012,0.9999110496,0.618111918,3526
batch_3,2013-12-27.23-05-42-node15_07,1,1,0,07,2,0.8250994482,0.8009466866,0.9999206207,0.7022717344,3779
batch_3,2013-12-27.23-05-42-node15_07,1,3,0,07,1,0.7790301442,0.7338271605,0.9999144275,0.6380420781,3580
batch_3,2013-12-27.23-05-42-node15_07,1,3,0,07,2,0.8536859174,0.8525161933,0.999918228,0.7447225245,4003
batch_3,2013-12-27.23-05-42-node15_07,1,5,0,07,1,0.7822465183,0.7419753086,0.9999116126,0.6423685336,3633
batch_3,2013-12-27.23-05-42-node15_07,1,5,0,07,2,0.8512084592,0.8423019432,0.9999227318,0.7409598948,3930
batch_3,2013-12-27.23-05-42-node15_07,1,7,0,07,1,0.7671775899,0.7167901235,0.9999134423,0.6222936763,3518
batch_3,2013-12-27.23-05-42-node15_07,1,7,0,07,2,0.8539014244,0.8437967115,0.9999251244,0.7450505939,3919
batch_3,2013-12-27.23-05-42-node15_07,1,9,0,07,1,0.7787633707,0.737037037,0.9999111904,0.6376842555,3616
batch_3,2013-12-27.23-05-42-node15_07,1,9,0,07,2,0.8628921385,0.8599900349,0.9999247022,0.7588480985,3987
batch_3,2013-12-27.23-05-42-node15_07,3,11,0,07,1,0.8790816327,0.8508641975,0.999951584,0.7842512517,3790
batch_3,2013-12-27.23-05-42-node15_07,3,11,0,07,2,0.8908045977,0.8881415047,0.999940184,0.8031088083,3990
batch_3,2013-12-27.23-05-42-node15_07,3,13,0,07,1,0.8763929807,0.844691358,0.9999527099,0.7799817601,3757
batch_3,2013-12-27.23-05-42-node15_07,3,13,0,07,2,0.8935,0.8903836572,0.9999420137,0.8075011297,3986
batch_3,2013-12-27.23-05-42-node15_07,3,15,0,07,1,0.875992826,0.8441975309,0.9999525692,0.7793480739,3756
batch_3,2013-12-27.23-05-42-node15_07,3,15,0,07,2,0.8954142197,0.8926258097,0.9999428581,0.8106334842,3989
batch_3,2013-12-27.23-05-42-node15_07,3,17,0,07,1,0.8731381613,0.8395061728,0.9999524285,0.774840474,3738
batch_3,2013-12-27.23-05-42-node15_07,3,17,0,07,2,0.8960779415,0.8936223219,0.9999429989,0.8117221091,3992
batch_3,2013-12-27.23-05-42-node15_07,3,19,0,07,1,0.8730546624,0.8380246914,0.9999534137,0.7747089706,3725
batch_3,2013-12-27.23-05-42-node15_07,3,19,0,07,2,0.8952571643,0.8911310414,0.9999437026,0.8103760761,3977
batch_3,2013-12-27.23-05-42-node15_07,3,1,0,07,1,0.8652607652,0.8459259259,0.9999376503,0.7625194747,3869
batch_3,2013-12-27.23-05-42-node15_07,3,1,0,07,2,0.8581218274,0.8423019432,0.9999317394,0.7515003334,3866
batch_3,2013-12-27.23-05-42-node15_07,3,3,0,07,1,0.8762952539,0.8456790123,0.9999518655,0.7798269581,3767
batch_3,2013-12-27.23-05-42-node15_07,3,3,0,07,2,0.8881431767,0.8901345291,0.9999353987,0.7987927565,4032
batch_3,2013-12-27.23-05-42-node15_07,3,5,0,07,1,0.876146789,0.8488888889,0.9999493321,0.7795918367,3798
batch_3,2013-12-27.23-05-42-node15_07,3,5,0,07,2,0.8865514651,0.8819133034,0.9999391988,0.7962213225,3972
batch_3,2013-12-27.23-05-42-node15_07,3,7,0,07,1,0.8762926082,0.8474074074,0.9999505988,0.7798227676,3783
batch_3,2013-12-27.23-05-42-node15_07,3,7,0,07,2,0.8857644991,0.8789237668,0.9999403247,0.7949526814,3952
batch_3,2013-12-27.23-05-42-node15_07,3,9,0,07,1,0.8806615776,0.8545679012,0.9999508803,0.7867697204,3810
batch_3,2013-12-27.23-05-42-node15_07,3,9,0,07,2,0.8895,0.8863976084,0.9999397618,0.8009905448,3986
batch_3,2013-12-27.23-05-42-node15_07,5,11,0,07,1,0.879527163,0.8634567901,0.9999429986,0.7849607183,3902
batch_3,2013-12-27.23-05-42-node15_07,5,11,0,07,2,0.9001364595,0.903836572,0.9999410285,0.8184073991,4047
batch_3,2013-12-27.23-05-42-node15_07,5,13,0,07,1,0.8781962464,0.8607407407,0.9999432801,0.7828430272,3889
batch_3,2013-12-27.23-05-42-node15_07,5,13,0,07,2,0.9016495101,0.9055804684,0.9999417322,0.8209123758,4049
batch_3,2013-12-27.23-05-42-node15_07,5,15,0,07,1,0.8783681692,0.8612345679,0.9999431393,0.7831163,3892
batch_3,2013-12-27.23-05-42-node15_07,5,15,0,07,2,0.9032977932,0.9075734928,0.9999424359,0.8236491069,4052
batch_3,2013-12-27.23-05-42-node15_07,5,17,0,07,1,0.8780610957,0.8587654321,0.9999445468,0.7826282628,3872
batch_3,2013-12-27.23-05-42-node15_07,5,17,0,07,2,0.9037698413,0.9078226208,0.9999428581,0.8244343891,4050
batch_3,2013-12-27.23-05-42-node15_07,5,19,0,07,1,0.8734177215,0.8518518519,0.9999437023,0.7752808989,3850
batch_3,2013-12-27.23-05-42-node15_07,5,19,0,07,2,0.9030897134,0.9065769806,0.9999428581,0.8233031674,4045
batch_3,2013-12-27.23-05-42-node15_07,5,1,0,07,1,0.871845621,0.8701234568,0.9999282204,0.7728070175,4034
batch_3,2013-12-27.23-05-42-node15_07,5,1,0,07,2,0.8719112456,0.8614848032,0.999935258,0.7729101475,3918
batch_3,2013-12-27.23-05-42-node15_07,5,3,0,07,1,0.8760185533,0.8627160494,0.9999390577,0.7793888021,3927
batch_3,2013-12-27.23-05-42-node15_07,5,3,0,07,2,0.8947173079,0.9008470354,0.9999362432,0.809491829,4069
batch_3,2013-12-27.23-05-42-node15_07,5,5,0,07,1,0.8792693607,0.867654321,0.9999396207,0.7845501228,3943
batch_3,2013-12-27.23-05-42-node15_07,5,5,0,07,2,0.8954630205,0.8973592427,0.999939621,0.8107134819,4031
batch_3,2013-12-27.23-05-42-node15_07,5,7,0,07,1,0.877638191,0.8624691358,0.9999413097,0.7819565704,3910
batch_3,2013-12-27.23-05-42-node15_07,5,7,0,07,2,0.8950578862,0.8956153463,0.9999403247,0.8100495719,4019
batch_3,2013-12-27.23-05-42-node15_07,5,9,0,07,1,0.87888666,0.8654320988,0.9999407467,0.7839409528,3926
batch_3,2013-12-27.23-05-42-node15_07,5,9,0,07,2,0.8989961581,0.9035874439,0.9999397618,0.8165240882,4055
batch_3,2013-12-27.23-05-42-node15_07,7,11,0,07,1,0.8800998129,0.8708641975,0.999938354,0.7858734403,3965
batch_3,2013-12-27.23-05-42-node15_07,7,11,0,07,2,0.8932865731,0.8883906328,0.9999431396,0.8071525577,3970
batch_3,2013-12-27.23-05-42-node15_07,7,13,0,07,1,0.8798299362,0.8686419753,0.9999396207,0.7854431793,3947
batch_3,2013-12-27.23-05-42-node15_07,7,13,0,07,2,0.8944270507,0.889636273,0.9999437026,0.8090167648,3971
batch_3,2013-12-27.23-05-42-node15_07,7,15,0,07,1,0.8787385809,0.8669135802,0.99993948,0.7837053571,3941
batch_3,2013-12-27.23-05-42-node15_07,7,15,0,07,2,0.8946182728,0.8903836572,0.9999434211,0.8093297101,3976
batch_3,2013-12-27.23-05-42-node15_07,7,17,0,07,1,0.8772150308,0.8617283951,0.9999413097,0.7812849787,3907
batch_3,2013-12-27.23-05-42-node15_07,7,17,0,07,2,0.8946312092,0.8883906328,0.9999448285,0.8093508852,3958
batch_3,2013-12-27.23-05-42-node15_07,7,19,0,07,1,0.8753776435,0.8585185185,0.9999413097,0.7783747482,3894
batch_3,2013-12-27.23-05-42-node15_07,7,19,0,07,2,0.8943273092,0.8876432486,0.9999449693,0.8088535755,3954
batch_3,2013-12-27.23-05-42-node15_07,7,1,0,07,1,0.8729022705,0.8733333333,0.9999272352,0.7744690169,4054
batch_3,2013-12-27.23-05-42-node15_07,7,1,0,07,2,0.8685279188,0.8525161933,0.9999375099,0.7676087932,3866
batch_3,2013-12-27.23-05-42-node15_07,7,3,0,07,1,0.8760185533,0.8627160494,0.9999390577,0.7793888021,3927
batch_3,2013-12-27.23-05-42-node15_07,7,3,0,07,2,0.888527868,0.8856502242,0.9999390581,0.7994153362,3988
batch_3,2013-12-27.23-05-42-node15_07,7,5,0,07,1,0.8848590237,0.8795061728,0.9999382133,0.7934952105,4001
batch_3,2013-12-27.23-05-42-node15_07,7,5,0,07,2,0.8885821832,0.8821624315,0.9999415914,0.7995032739,3956
batch_3,2013-12-27.23-05-42-node15_07,7,7,0,07,1,0.879090682,0.8688888889,0.9999384948,0.7842656563,3956
batch_3,2013-12-27.23-05-42-node15_07,7,7,0,07,2,0.8878281623,0.8804185351,0.9999418729,0.7982832618,3947
batch_3,2013-12-27.23-05-42-node15_07,7,9,0,07,1,0.8816428127,0.8745679012,0.9999376503,0.7883374138,3985
batch_3,2013-12-27.23-05-42-node15_07,7,9,0,07,2,0.8915330661,0.8866467364,0.9999421544,0.8042937853,3970
batch_3,2013-12-27.23-05-42-node15_07,9,11,0,07,1,0.8968765493,0.8933333333,0.9999437023,0.8130337079,4018
batch_3,2013-12-27.23-05-42-node15_07,9,11,0,07,2,0.8970588235,0.8966118585,0.9999421544,0.8133333333,4010
batch_3,2013-12-27.23-05-42-node15_07,9,13,0,07,1,0.8959084691,0.889382716,0.9999452505,0.8114440189,3991
batch_3,2013-12-27.23-05-42-node15_07,9,13,0,07,2,0.8982289848,0.8971101146,0.9999432804,0.8152592257,4004
batch_3,2013-12-27.23-05-42-node15_07,9,15,0,07,1,0.8937546653,0.8869135802,0.9999442653,0.807917229,3988
batch_3,2013-12-27.23-05-42-node15_07,9,15,0,07,2,0.8990528415,0.8986048829,0.9999432804,0.8166176138,4010
batch_3,2013-12-27.23-05-42-node15_07,9,17,0,07,1,0.891521197,0.8827160494,0.999944406,0.8042744657,3970
batch_3,2013-12-27.23-05-42-node15_07,9,17,0,07,2,0.8991146028,0.8981066268,0.9999437026,0.8167195288,4005
batch_3,2013-12-27.23-05-42-node15_07,9,19,0,07,1,0.8903612952,0.8792592593,0.9999453912,0.8023884633,3949
batch_3,2013-12-27.23-05-42-node15_07,9,19,0,07,2,0.8994260045,0.8978574988,0.9999442656,0.8172335601,4000
batch_3,2013-12-27.23-05-42-node15_07,9,1,0,07,1,0.8801180376,0.8837037037,0.9999290649,0.7859025033,4083
batch_3,2013-12-27.23-05-42-node15_07,9,1,0,07,2,0.8779746835,0.8639760837,0.9999411692,0.7824909747,3886
batch_3,2013-12-27.23-05-42-node15_07,9,3,0,07,1,0.8940183668,0.889382716,0.9999428578,0.8083482944,4008
batch_3,2013-12-27.23-05-42-node15_07,9,3,0,07,2,0.8954963921,0.8966118585,0.999940184,0.810768191,4024
batch_3,2013-12-27.23-05-42-node15_07,9,5,0,07,1,0.8982611913,0.8992592593,0.9999413097,0.8153122901,4059
batch_3,2013-12-27.23-05-42-node15_07,9,5,0,07,2,0.8941441441,0.8901345291,0.9999429989,0.8085539715,3978
batch_3,2013-12-27.23-05-42-node15_07,9,7,0,07,1,0.8955778521,0.8925925926,0.9999425764,0.8109017497,4023
batch_3,2013-12-27.23-05-42-node15_07,9,7,0,07,2,0.8926468746,0.8876432486,0.9999428581,0.8061085973,3969
batch_3,2013-12-27.23-05-42-node15_07,9,9,0,07,1,0.8977722772,0.8955555556,0.9999432801,0.8145070739,4030
batch_3,2013-12-27.23-05-42-node15_07,9,9,0,07,2,0.8964570858,0.8951170902,0.9999424359,0.8123445625,4002
batch_3,2013-12-27.23-31-25-node04_13,1,11,0,13,1,0.8446293125,0.7886680375,0.999951441,0.7310461669,3797
batch_3,2013-12-27.23-31-25-node04_13,1,11,0,13,2,0.8734759604,0.8445284698,0.999943558,0.7753726771,4198
batch_3,2013-12-27.23-31-25-node04_13,1,13,0,13,1,0.8473581213,0.7914096413,0.9999528485,0.7351443124,3799
batch_3,2013-12-27.23-31-25-node04_13,1,13,0,13,2,0.8754890679,0.8460854093,0.9999451063,0.7785509619,4194
batch_3,2013-12-27.23-31-25-node04_13,1,15,0,13,1,0.8497497864,0.7952935801,0.9999528485,0.7387521222,3816
batch_3,2013-12-27.23-31-25-node04_13,1,15,0,13,2,0.8753168933,0.8447508897,0.9999459508,0.7782786885,4182
batch_3,2013-12-27.23-31-25-node04_13,1,17,0,13,1,0.850170815,0.795978981,0.9999528485,0.7393887946,3819
batch_3,2013-12-27.23-31-25-node04_13,1,17,0,13,2,0.8739612188,0.8420818505,0.9999462323,0.7761377614,4168
batch_3,2013-12-27.23-31-25-node04_13,1,19,0,13,1,0.8496158068,0.7957505141,0.9999522855,0.7385496183,3822
batch_3,2013-12-27.23-31-25-node04_13,1,19,0,13,2,0.8715458435,0.8383007117,0.9999459508,0.7723360656,4153
batch_3,2013-12-27.23-31-25-node04_13,1,1,0,13,1,0.8387174542,0.7948366461,0.9999380697,0.7222337554,3919
batch_3,2013-12-27.23-31-25-node04_13,1,1,0,13,2,0.8475116729,0.8276245552,0.9999206153,0.7353754941,4285
batch_3,2013-12-27.23-31-25-node04_13,1,3,0,13,1,0.8530794263,0.8085446653,0.999946374,0.7437999159,3920
batch_3,2013-12-27.23-31-25-node04_13,1,3,0,13,2,0.8692757948,0.8423042705,0.9999394762,0.7687779131,4217
batch_3,2013-12-27.23-31-25-node04_13,1,5,0,13,1,0.8453058752,0.797121316,0.999945248,0.732060428,3878
batch_3,2013-12-27.23-31-25-node04_13,1,5,0,13,2,0.871389271,0.8454181495,0.9999398984,0.7720901889,4228
batch_3,2013-12-27.23-31-25-node04_13,1,7,0,13,1,0.84044889,0.7870687686,0.9999470777,0.7248053861,3821
batch_3,2013-12-27.23-31-25-node04_13,1,7,0,13,2,0.8722254169,0.8434163701,0.9999427135,0.7734040383,4199
batch_3,2013-12-27.23-31-25-node04_13,1,9,0,13,1,0.8415781116,0.7870687686,0.999948626,0.7264867145,3810
