hemisphere,kappa,se,sn,jaccard,subject,num_atlases
101,0.8468694471,0.8650437754,0.9998827496,0.734408992,22,11
1,0.9160499048,0.9304123711,0.9999338446,0.8451033945,23,11
101,0.9281779661,0.9339160094,0.9999482015,0.8659814193,23,11
1,0.8710520066,0.8655025956,0.9999273741,0.7715607909,28,11
101,0.8593310057,0.9155267579,0.9998737503,0.75335703,28,11
1,0.9082294264,0.9367283951,0.9999310369,0.8318867063,31,11
101,0.8907541322,0.9306529951,0.9999171057,0.8030267753,31,11
1,0.9026411758,0.9069509216,0.999934972,0.8225579053,40,11
101,0.8962946227,0.8856887698,0.9999428544,0.8120777892,40,11
1,0.9085429769,0.9327414582,0.9999369495,0.8324129652,46,11
101,0.8910591472,0.9139390519,0.9999314624,0.8035226991,46,11
1,0.9221384206,0.9090312705,0.9999597442,0.8555258284,57,11
101,0.9169717728,0.9142722562,0.9999522864,0.8466739368,57,11
1,0.8914838405,0.9226074219,0.9999151307,0.8042136625,59,11
101,0.8633643194,0.9018355946,0.9999009201,0.7595787587,59,11
1,0.9099428571,0.8904048311,0.9999580557,0.8347661984,64,11
101,0.9127436995,0.8919609665,0.9999621384,0.8394926744,64,11
1,0.8902572251,0.9109756098,0.9999061121,0.802219438,67,11
101,0.8883248731,0.9269067797,0.9998937281,0.799086758,67,11
1,0.9020103147,0.9189363071,0.9999221617,0.8215107362,70,11
101,0.9083100709,0.9354268023,0.9999208965,0.8320220299,70,11
1,0.8693098385,0.8971962617,0.9999069693,0.7688311688,77,11
101,0.8204163531,0.8342259628,0.99988994,0.695513502,77,11
1,0.9096030043,0.9364816349,0.9999375133,0.8341943419,79,11
101,0.9221349661,0.9249666222,0.9999572156,0.8555198815,79,11
1,0.8119131455,0.8778553299,0.9998737684,0.683378612,03,12
101,0.8228313083,0.8489795918,0.9998964213,0.6989918387,03,12
1,0.8444645687,0.8959884699,0.9998675576,0.730799373,09,12
101,0.8175352687,0.9092323651,0.9998290004,0.6913823703,09,12
1,0.9062063714,0.9265507397,0.9999358224,0.8284984915,11,12
101,0.9179810726,0.9287234043,0.9999498971,0.8483965015,11,12
1,0,0,0.9996254487,0,76,11
101,0,0,0.9996192028,0,76,11
1,0.908692139,0.9445644348,0.9999211819,0.8326634229,13,12
101,0.908563135,0.965304549,0.9999125998,0.8324468085,13,12
1,0.8830352827,0.9171686747,0.999910206,0.7905668542,14,12
101,0.8820267204,0.9244385733,0.9999085197,0.788951522,14,12
1,0.918597598,0.9565437089,0.9999297695,0.8494503029,15,12
101,0.9254136824,0.946929492,0.9999445475,0.8611813376,15,12
1,0.8805404852,0.9354066986,0.9998775431,0.7865764448,22,12
101,0.8715615305,0.8804847472,0.9999056916,0.7723607038,22,12
1,0.9097207188,0.9472497746,0.9999155489,0.8343923749,23,12
101,0.9146315107,0.9394006659,0.9999272306,0.8426921545,23,12
1,0.8513025053,0.8895545715,0.9998917709,0.7411024306,28,12
101,0.8557294064,0.9344221106,0.9998602424,0.747838327,28,12
1,0.9087943796,0.9434748632,0.9999282226,0.8328351345,31,12
101,0.8972059779,0.9439431228,0.9999175284,0.8135753005,31,12
1,0.8927778503,0.9134152859,0.9999300531,0.8063222458,46,12
101,0.8800333241,0.9116800921,0.9999216118,0.7857674188,46,12
1,0.8620968674,0.9084043849,0.9998850111,0.7576188541,40,12
101,0.8479905437,0.8776608759,0.9998893745,0.7360968603,40,12
1,0.9379294549,0.9547680112,0.9999510194,0.8831140824,57,12
101,0.9215919924,0.9271157996,0.9999501757,0.8545856354,57,12
1,0.8877290933,0.9481462276,0.9998979632,0.7981230904,59,12
101,0.8795227597,0.9375172795,0.9999010628,0.7849537037,59,12
1,0.895267104,0.8975804557,0.9999355373,0.8103923648,64,12
101,0.9090464548,0.913064833,0.9999451096,0.8332586284,64,12
1,0.87933313,0.9225682594,0.9998840163,0.7846516691,67,12
101,0.8854837062,0.9302425413,0.999887958,0.7945004583,67,12
1,0.8962717658,0.9274817599,0.9999094954,0.8120402633,70,12
101,0.9014022787,0.948800738,0.9999045716,0.8205025927,70,12
1,0.8388413934,0.90700883,0.9998696787,0.7224175824,77,12
101,0.8227864416,0.8613059903,0.9998788251,0.6989270856,77,12
1,0.9110599702,0.9473536036,0.9999338548,0.8366484336,79,12
101,0.9210705067,0.9435012524,0.9999468021,0.853689247,79,12
1,0.7950865438,0.8137142857,0.9998851616,0.6598702502,03,13
101,0.8345999724,0.8414600167,0.9999116184,0.716148921,03,13
1,0.8609213136,0.8871224165,0.9998923253,0.7558049536,09,13
101,0.8584179404,0.9068835455,0.9998769862,0.7519546521,09,13
1,0.9174334743,0.9185756972,0.9999525694,0.8474615208,11,13
101,0.9225814762,0.9146871009,0.999962422,0.856288857,11,13
1,0,0,0.9996254531,0,76,12
101,0,0,0.9996192018,0,76,12
1,0.9122124299,0.9396368781,0.9999280778,0.8385942761,13,13
101,0.9261744966,0.9555393586,0.999937509,0.8625,13,13
1,0.9170139302,0.9360719494,0.9999389165,0.8467458223,15,13
101,0.9153130812,0.9406218145,0.9999366662,0.8438500229,15,13
1,0.8719111854,0.894002448,0.9999099232,0.7729100529,14,13
101,0.8825420376,0.9060675298,0.9999183696,0.7897764992,14,13
1,0.8717105263,0.9304366908,0.9998689578,0.7725947522,22,13
101,0.8668892134,0.8836665249,0.999897388,0.7650524765,22,13
1,0.9165411917,0.9477313167,0.9999238526,0.8459400437,23,13
101,0.9236698426,0.9394599303,0.9999387716,0.8581659041,23,13
1,0.8495403967,0.8599412341,0.9999054194,0.7384356602,28,13
101,0.8491709548,0.9206545996,0.9998593969,0.7378775835,28,13
1,0.9054676797,0.9327687965,0.9999300516,0.8272644515,31,13
101,0.8934841982,0.9408381265,0.999915136,0.8074753173,31,13
1,0.8838615746,0.9002966005,0.9999155495,0.7918924343,40,13
101,0.8813367958,0.8704281891,0.9999338462,0.7878482035,40,13
1,0.9301748449,0.9323835369,0.9999549595,0.869464361,57,13
101,0.9238758409,0.9205079962,0.9999567903,0.8585216056,57,13
1,0.9041024301,0.9253811179,0.9999359642,0.8249880782,46,13
101,0.8950796951,0.9254800803,0.9999300556,0.8100852985,46,13
1,0.8991066111,0.9404435584,0.999914428,0.8167063406,59,13
101,0.8800308602,0.9291338583,0.9999054248,0.7857634902,59,13
1,0.910023948,0.8886414254,0.9999593224,0.8349026993,64,13
101,0.9155913342,0.8912191749,0.9999660793,0.8443231441,64,13
1,0.8986655546,0.9066049642,0.9999256797,0.8159787959,70,13
101,0.9104445863,0.9284164859,0.9999279333,0.8356110894,70,13
1,0.8843253968,0.9038734537,0.9999025929,0.7926373822,67,13
101,0.9059527312,0.9115847642,0.9999280694,0.8280745787,67,13
1,0.8643540967,0.9075718016,0.9998962747,0.7611123276,77,13
101,0.8011995502,0.8116455696,0.9998807913,0.6683343757,77,13
1,0.9054107686,0.9189044039,0.9999418753,0.8271694465,79,13
101,0.9294474482,0.9237221494,0.9999656595,0.8681941365,79,13
1,0.8355272675,0.8888888889,0.9998907948,0.717515528,03,14
101,0.8685994519,0.9165905632,0.9999103556,0.7677205507,03,14
1,0.872305141,0.901920439,0.999897815,0.7735294118,09,14
101,0.8635041396,0.9151055253,0.9998786756,0.7597952353,09,14
1,0.9195315451,0.9325670498,0.9999472219,0.851048951,11,14
101,0.9222716566,0.9288350026,0.9999544005,0.855755221,11,14
1,0,0,0.9996254503,0,76,13
101,0,0,0.9996192018,0,76,13
1,0.9078030655,0.9497084548,0.9999173824,0.8311715926,13,14
101,0.9220686368,0.9636363636,0.9999285023,0.8554057042,13,14
1,0.8838547285,0.9101456431,0.9999148497,0.7918814433,14,14
101,0.8771005769,0.914248366,0.9999082377,0.7811034175,14,14
1,0.9139888862,0.9474079639,0.999929347,0.8416017798,15,14
101,0.9222566646,0.9477573904,0.999940607,0.8557294064,15,14
1,0.9131001521,0.954359673,0.99991569,0.8400959424,23,14
101,0.9230268158,0.9527117884,0.9999299053,0.8570564516,23,14
1,0.8782546053,0.9386273647,0.9998727583,0.7829357798,22,14
101,0.8502093847,0.8938812373,0.9998698046,0.7394471423,22,14
1,0.9197994987,0.9537422037,0.999934978,0.8515081206,31,14
101,0.8810086682,0.9379194631,0.9999037374,0.7873239437,31,14
1,0.8484251969,0.8742393509,0.9998964138,0.7367521368,28,14
101,0.8402216578,0.9212658228,0.9998489836,0.7244674497,28,14
1,0.8810472396,0.9129511677,0.9999048544,0.7873855544,40,14
101,0.8931614092,0.8993739856,0.9999304698,0.8069482005,40,14
1,0.907596447,0.9434950386,0.999930758,0.8308252427,46,14
101,0.8872500355,0.9407518797,0.9999158435,0.7973489676,46,14
1,0.9287187715,0.9460658417,0.9999449672,0.8669234061,57,14
101,0.9207492795,0.9335281227,0.9999455315,0.8531375167,57,14
1,0.8948884089,0.9435728745,0.9999080953,0.809771987,59,14
101,0.8934165287,0.9332269221,0.9999175273,0.8073647871,59,14
1,0.9094933023,0.906641895,0.999947219,0.834009827,64,14
101,0.8935281837,0.9016109046,0.9999338504,0.8075471698,64,14
1,0.8703945387,0.900872818,0.9998854219,0.7705296836,67,14
101,0.9063154744,0.9282648682,0.9999172326,0.8286808976,67,14
1,0.8958930277,0.920610687,0.9999131543,0.8114186851,70,14
101,0.9097040905,0.9502272727,0.999914001,0.8343643983,70,14
1,0.8577987502,0.9269570011,0.9998803745,0.7510049129,77,14
101,0.8459969403,0.8752308098,0.9998965568,0.733097658,77,14
1,0.8966362522,0.9384264538,0.9999235817,0.8126388546,79,14
101,0.9223327063,0.9341317365,0.9999527124,0.8558603491,79,14
1,0.7857242827,0.8063774777,0.9998793919,0.6470723836,03,15
101,0.8177889307,0.8320567376,0.9998993753,0.691745283,03,15
1,0,0,0.999625451,0,76,14
101,0,0,0.9996192042,0,76,14
1,0.8700614574,0.8925917586,0.9999004884,0.77000777,09,15
101,0.8725740268,0.915735568,0.9998892305,0.7739523903,09,15
1,0.8794695714,0.8940779971,0.9999186486,0.7848689772,14,15
101,0.8831816482,0.9147727273,0.9999145704,0.7908015182,14,15
1,0.912332838,0.9383964261,0.9999289221,0.8387978142,13,15
101,0.9264427625,0.9602843834,0.9999352574,0.8629654109,13,15
1,0.9185504126,0.9421000981,0.9999373686,0.8493696085,15,15
101,0.9198820349,0.9364523393,0.9999439842,0.8516496018,15,15
1,0.918757764,0.9189860835,0.9999538361,0.8497242647,11,15
101,0.9222321543,0.906603063,0.9999666439,0.8556872038,11,15
1,0.8797665761,0.9169463087,0.999887534,0.7853421951,22,15
101,0.8641151319,0.8805526036,0.9998956989,0.7607418289,22,15
1,0.9162382177,0.9433171592,0.9999261042,0.8454239968,23,15
101,0.9268448515,0.937526928,0.9999441199,0.8636634253,23,15
1,0.8584686775,0.8776529338,0.9999058427,0.7520325203,28,15
101,0.8674971687,0.9300631374,0.9998758624,0.766,28,15
1,0.9133134625,0.9380102041,0.9999359625,0.8404571429,31,15
101,0.8938605619,0.941369863,0.9999152767,0.8080903104,31,15
1,0.895746888,0.9096655254,0.9999351192,0.8111789573,46,15
101,0.8838674336,0.9024049217,0.9999297733,0.7919018405,46,15
1,0.9322262118,0.9295144328,0.9999593225,0.8730559058,57,15
101,0.9234037531,0.9200376294,0.9999565088,0.8577066433,57,15
1,0.8927125506,0.9132535665,0.9999187872,0.8062157221,40,15
101,0.8882326215,0.8824193184,0.9999348319,0.7989374745,40,15
1,0.8959981112,0.9280997799,0.9999173827,0.8115911035,59,15
101,0.8763070645,0.916755603,0.9999073942,0.779845665,59,15
1,0.9097381718,0.8943328065,0.9999552409,0.83442174,64,15
101,0.9079725003,0.899832656,0.9999515831,0.8314557102,64,15
1,0.8992969601,0.9173737374,0.9999144167,0.817020511,67,15
101,0.9254493665,0.9326865967,0.9999410199,0.8612431444,67,15
1,0.8918692372,0.9043773906,0.9999180793,0.8048411498,70,15
101,0.917081436,0.9309825844,0.9999349707,0.8468609427,70,15
1,0.9094044303,0.9254859611,0.9999427199,0.8338603746,79,15
101,0.9282105823,0.9299413958,0.9999610155,0.8660382039,79,15
1,0.8651405822,0.9090196078,0.9998964155,0.7623328217,77,15
101,0.8180234005,0.8254207486,0.9998920502,0.6920808762,77,15
1,0,0,0.99962545,0,76,15
101,0,0,0.9996192003,0,76,15
1,0.8695267581,0.8991538989,0.9998959853,0.769170579,09,16
101,0.8451467269,0.9045663204,0.9998624912,0.7318217357,09,16
1,0.9286424664,0.9295669487,0.9999590436,0.8667904386,11,16
101,0.9247983346,0.9260031266,0.9999586224,0.8601161665,11,16
1,0.7934566145,0.8285799168,0.9998768607,0.6576279179,03,16
101,0.7919687674,0.8059023837,0.9998862871,0.6555863343,03,16
1,0.9095320624,0.9463813417,0.999921182,0.8340750159,13,16
101,0.9233520086,0.9653539382,0.9999290653,0.8576173605,13,16
1,0.8922711058,0.9111219038,0.9999239974,0.805495921,14,16
101,0.892150765,0.9218508997,0.9999207628,0.8052997979,14,16
1,0.876340243,0.9283859801,0.9998761351,0.7798982188,22,16
101,0.8453021196,0.871493803,0.9998766985,0.7320547945,22,16
1,0.9126746507,0.9418125644,0.9999332888,0.8393758605,31,16
101,0.8901795143,0.9530808366,0.9999062711,0.8020932445,31,16
1,0.9190954166,0.953815261,0.9999317397,0.850302081,15,16
101,0.9233830846,0.9520389844,0.999939622,0.8576709797,15,16
1,0.9100391134,0.9513857338,0.9999135788,0.8349282297,23,16
101,0.9239071775,0.947741364,0.9999339866,0.8585757272,23,16
1,0.8682867558,0.8830944142,0.9999140053,0.7672321237,28,16
101,0.8706645782,0.9207288216,0.9998844461,0.7709530414,28,16
1,0.8932968536,0.9271178419,0.9999116104,0.8071693449,40,16
101,0.8963310093,0.896023766,0.9999363807,0.8121375311,40,16
1,0.8982178218,0.9295081967,0.9999278022,0.8152408339,46,16
101,0.8844576439,0.9348281016,0.9999157026,0.7928498986,46,16
1,0.9312217195,0.9360927905,0.9999539744,0.8712955123,57,16
101,0.9249613509,0.9286055396,0.999953272,0.8603982301,57,16
1,0.9008206331,0.9037873442,0.999938493,0.8195392491,64,16
101,0.8987785706,0.8930545542,0.9999448274,0.8161651658,64,16
1,0.8891575003,0.9452582884,0.9999009183,0.8004352557,59,16
101,0.8757304246,0.9348489049,0.999898389,0.7789327789,59,16
1,0.8628940372,0.92457949,0.9998867067,0.7588510354,77,16
101,0.8365115688,0.8628376606,0.9998926157,0.7189685315,77,16
1,0.8913262226,0.9248277302,0.9998986536,0.803957161,67,16
101,0.881799591,0.927311828,0.9998848615,0.7885881492,67,16
1,0.8874186319,0.9172733289,0.9999042874,0.7976213313,70,16
101,0.9072567524,0.9446577818,0.9999141415,0.8302561048,70,16
1,0.899377874,0.9342511942,0.9999282254,0.8171540919,79,16
101,0.92126406,0.9297297297,0.9999538382,0.8540218471,79,16
1,0.7719444444,0.7859162896,0.9998754504,0.6285908166,03,17
101,0.7724250237,0.7648481591,0.9998871284,0.6292283882,03,17
1,0,0,0.999625449,0,76,16
101,0,0,0.999619203,0,76,16
1,0.9203115638,0.9458128079,0.9999373687,0.8523862375,15,17
101,0.9283158544,0.9490413724,0.9999466586,0.8662215059,15,17
1,0.864344942,0.8936899863,0.999892748,0.7610981308,09,17
101,0.8139453806,0.9016477858,0.9998284368,0.6862629826,09,17
1,0.9196461941,0.9225193702,0.999952851,0.8512453875,11,17
101,0.9232766455,0.9224383917,0.9999589038,0.8574873402,11,17
1,0.8899940793,0.9048880327,0.9999248415,0.8017921912,14,17
101,0.8949883593,0.9102691924,0.9999300505,0.8099356842,14,17
1,0.848059455,0.9094531769,0.999850379,0.7362007168,22,17
101,0.8135955537,0.8510733453,0.9998482687,0.6857657658,22,17
1,0.9161526159,0.9417566933,0.9999315963,0.8452782462,13,17
101,0.9238410596,0.957587644,0.9999337092,0.8584615385,13,17
1,0.9207772795,0.9447852761,0.9999310303,0.8531855956,23,17
101,0.9256936324,0.9347359382,0.9999444013,0.8616663368,23,17
1,0.8532199271,0.8677706377,0.9999052792,0.7440135622,28,17
101,0.8550592525,0.9232283465,0.9998648853,0.7468152866,28,17
1,0.9050468262,0.9220779221,0.9999386379,0.8265621288,46,17
101,0.900403956,0.9359976832,0.9999304782,0.8188497593,46,17
1,0.9010608856,0.8893694514,0.9999476406,0.8199370409,64,17
101,0.9167164536,0.9002581554,0.9999617164,0.846238694,64,17
1,0.9135956175,0.9407692308,0.9999348368,0.8409351364,31,17
101,0.8960804538,0.9346422808,0.9999207647,0.8117262322,31,17
1,0.8707713126,0.8933364183,0.9999035865,0.7711204314,40,17
101,0.8830257049,0.8746074473,0.9999332834,0.7905515004,40,17
1,0.8996441281,0.9367588933,0.9999169609,0.8175937904,59,17
101,0.8885507798,0.9238070129,0.9999169639,0.7994524298,59,17
1,0.931339225,0.9377138946,0.99995313,0.8715012723,57,17
101,0.9256925455,0.9291169451,0.999953835,0.8616644533,57,17
1,0.9003530796,0.9094511591,0.9999213129,0.8187656083,67,17
101,0.9135145784,0.9233373158,0.9999306036,0.8407978241,67,17
1,0.8996960486,0.912608973,0.9999231466,0.817679558,70,17
101,0.9193309337,0.9329608939,0.9999366597,0.8507053292,70,17
1,0.9050219795,0.9251089325,0.9999383573,0.8265206813,79,17
101,0.9252782194,0.9238095238,0.9999611561,0.8609467456,79,17
1,0.8847043277,0.9108843537,0.9999079486,0.7932464455,09,18
101,0.8610025678,0.910292729,0.9998782531,0.7559302098,09,18
1,0.8617580766,0.912006361,0.9998913497,0.7570957096,77,17
101,0.8263967004,0.8373860182,0.9998948656,0.7041533546,77,17
1,0.7847173269,0.8116068825,0.9998760152,0.6457076566,03,18
101,0.8435777872,0.8705161855,0.9999066947,0.7294721408,03,18
1,0.9223641372,0.9300505051,0.9999517253,0.8559144783,11,18
101,0.9256800729,0.9272490222,0.9999589039,0.8616428398,11,18
1,0.9084146908,0.9513145083,0.9999172417,0.832197615,13,18
101,0.9186477123,0.9626940411,0.9999251247,0.8495360141,13,18
1,0,0,0.9996254486,0,76,17
101,0,0,0.9996192012,0,76,17
1,0.8786238422,0.9082317831,0.9999099241,0.7835228492,14,18
101,0.8835642082,0.9161490683,0.999914289,0.7914151576,14,18
1,0.9150369405,0.9566106315,0.999916816,0.843380733,23,18
101,0.9251451925,0.9454825236,0.9999369422,0.8607164299,23,18
1,0.8620478234,0.8851674641,0.9999058432,0.7575431034,28,18
101,0.8475673177,0.9304744989,0.9998529245,0.735459286,28,18
1,0.9215639242,0.9479397977,0.9999376503,0.8545373665,15,18
101,0.9207135778,0.9453065378,0.9999401847,0.8530762167,15,18
1,0.8885520865,0.9303851037,0.9998910536,0.7994545455,22,18
101,0.8695200499,0.8825390131,0.9999016102,0.7691600809,22,18
1,0.9113386613,0.9414344685,0.9999320222,0.8371186052,31,18
101,0.8996755354,0.9451868012,0.9999194986,0.8176456711,31,18
1,0.88793493,0.9126799814,0.9999132984,0.7984559122,40,18
101,0.8847037207,0.8885813149,0.9999266693,0.7932454695,40,18
1,0.932769266,0.9479432954,0.9999487673,0.8740089994,57,18
101,0.9235699027,0.9253269917,0.9999535534,0.8579933848,57,18
1,0.9065432915,0.9394520548,0.9999316022,0.8290618956,46,18
101,0.8908529742,0.9332745444,0.999922457,0.8031874526,46,18
1,0.8908235765,0.9188687036,0.9999017495,0.8031396608,67,18
101,0.8900544684,0.9222408027,0.9998989352,0.8018902217,67,18
1,0.9098075585,0.9026915114,0.9999500337,0.8345384943,64,18
101,0.9033685763,0.912568306,0.9999389172,0.8237668161,64,18
1,0.895911229,0.950115119,0.9999059847,0.8114485471,59,18
101,0.882459782,0.9410625346,0.9999024702,0.7896447643,59,18
1,0.8977683316,0.9238845144,0.9999135767,0.8145005785,70,18
101,0.9067944251,0.9480874317,0.9999116084,0.8294820717,70,18
1,0.8511551572,0.9091154261,0.9998814991,0.7408791209,77,18
101,0.8295975548,0.8573308765,0.9998879716,0.7088139282,77,18
1,0.9013513514,0.935483871,0.9999296327,0.8204182042,79,18
101,0.9243990869,0.9355803207,0.9999541198,0.8594257179,79,18
1,0.8119091294,0.8404907975,0.9998892441,0.6833729216,03,19
101,0.8193539443,0.8288920056,0.9999024709,0.6939877877,03,19
1,0,0,0.9996254504,0,76,18
101,0,0,0.9996192039,0,76,18
1,0.8666959965,0.8912010857,0.9998971106,0.7647515528,09,19
101,0.8434977578,0.8959276018,0.9998650235,0.7293524622,09,19
1,0.8863207547,0.8973256925,0.9999248411,0.7958492164,14,19
101,0.878356639,0.9025940997,0.9999155549,0.78309797,14,19
1,0.9140580535,0.9361156447,0.9999322997,0.8417190776,13,19
101,0.9310670444,0.9631257631,0.9999390574,0.871024735,13,19
1,0.9234390486,0.921156698,0.9999579175,0.8577675489,11,19
101,0.9268983269,0.9181540031,0.9999652368,0.8637562965,11,19
1,0.9198423127,0.9422418013,0.9999387759,0.8515815085,15,19
101,0.9201277955,0.9367025269,0.999944125,0.8520710059,15,19
1,0.9234234234,0.9520123839,0.9999300455,0.8577405858,23,19
101,0.9307164307,0.9484153005,0.9999422906,0.8704112337,23,19
1,0.8689176783,0.9194732297,0.9998716307,0.7682178932,22,19
101,0.817751988,0.8604703754,0.999848129,0.6916924196,22,19
1,0.85728085,0.8662762323,0.9999107676,0.7502113271,28,19
101,0.8668161435,0.9187262357,0.9998809277,0.7649386624,28,19
1,0.9031502213,0.9208919565,0.9999372306,0.8234037503,46,19
101,0.8978362093,0.9166666667,0.9999369508,0.814612326,46,19
1,0.9362899595,0.9365007881,0.9999600264,0.8802116402,57,19
101,0.9246906305,0.9200281426,0.999958057,0.8599298553,57,19
1,0.8928171851,0.9084699454,0.9999217424,0.8063864188,40,19
101,0.8931401404,0.8843308675,0.999939758,0.8069134792,40,19
1,0.9139121855,0.9318410463,0.9999399028,0.8414717238,31,19
101,0.8977111082,0.9393775372,0.999920202,0.814406382,31,19
1,0.9035087719,0.9400592008,0.999919635,0.824,59,19
101,0.8872755063,0.9270694703,0.9999140088,0.7973901099,59,19
1,0.9090280977,0.8960272418,0.9999532706,0.8332277813,64,19
101,0.9025383142,0.8880772856,0.9999522864,0.8223870827,64,19
1,0.8970341906,0.9104,0.9999159645,0.8132928354,67,19
101,0.8879983971,0.9134377576,0.9999017494,0.7985585586,67,19
1,0.9018174222,0.9115287162,0.9999266652,0.8211907932,70,19
101,0.9201917954,0.9401262791,0.9999332821,0.8521807776,70,19
1,0.9084601014,0.9303088275,0.9999393426,0.8322738386,79,19
101,0.9267511674,0.9318486719,0.9999584823,0.8635007459,79,19
1,0.8620174346,0.9067330364,0.9998941638,0.7574961698,77,19
101,0.8186915888,0.8270392749,0.9998919096,0.6930379747,77,19
1,0.8066893424,0.8390330189,0.9998848819,0.6760095012,03,20
101,0.8316831683,0.8591466978,0.9999003619,0.7118644068,03,20
1,0.8734585046,0.907852194,0.9998958452,0.7753451677,09,20
101,0.8595171252,0.9146749522,0.9998741723,0.7536431666,09,20
1,0.9250438706,0.9337044534,0.9999527106,0.8605410448,11,20
101,0.9220694172,0.929495643,0.9999538376,0.8554070474,11,20
1,0.9073114565,0.9405586059,0.9999217447,0.8303477345,13,20
101,0.9186269803,0.9676359039,0.9999225917,0.8495005549,13,20
1,0,0,0.999625448,0,76,19
101,0,0,0.9996191998,0,76,19
1,0.8874061718,0.9080712021,0.9999200567,0.7976011994,14,20
101,0.8860007427,0.9106870229,0.9999197771,0.7953333333,14,20
