label,k,se,sp,j,atlas,template
101,0.8579049467,0.8496637848,0.9999768534,0.7511677282,021_S_0159,094_S_1188
1,0.8550168027,0.86920449,0.999971512,0.7467505241,021_S_0159,067_S_0029
101,0.8521143975,0.8371757925,0.9999774469,0.7423339012,021_S_0159,067_S_0029
1,0.789449329,0.8326012689,0.9999519265,0.6521406728,021_S_0159,067_S_0056
101,0.8361000701,0.8587896254,0.9999654921,0.7183607875,021_S_0159,067_S_0056
1,0.7042633567,0.6368960469,0.9999701554,0.5435235319,021_S_0159,057_S_1217
101,0.7841166122,0.7492795389,0.9999714271,0.6448945845,021_S_0159,057_S_1217
1,0.8588894549,0.82284041,0.9999838059,0.7526785714,021_S_0159,021_S_1109
101,0.8497357161,0.8107588857,0.9999827884,0.7387308534,021_S_0159,021_S_1109
1,0.8611987382,0.7994143485,0.9999900801,0.756232687,021_S_0159,021_S_0753
101,0.7203196347,0.6061479347,0.9999864342,0.5628902765,021_S_0159,021_S_0753
1,0.7746478873,0.6979014153,0.9999819406,0.632183908,021_S_0159,021_S_0642
101,0.8395581273,0.7665706052,0.9999894865,0.7234814143,021_S_0159,021_S_0642
1,0.7883650953,0.7672035139,0.9999688836,0.6506622517,021_S_0159,021_S_0337
101,0.8357988166,0.8141210375,0.9999763447,0.7179161372,021_S_0159,021_S_0337
1,0.8611912884,0.8008784773,0.9999897409,0.7562211982,021_S_0159,021_S_0343
101,0.7995514438,0.6849183477,0.9999949976,0.6660439047,021_S_0159,021_S_0343
1,0.8370023419,0.8721327477,0.999963203,0.7196939186,021_S_0159,020_S_0213
101,0.8544758258,0.8573487032,0.9999736315,0.7459256164,021_S_0159,020_S_0213
1,0.4298338636,0.2967301122,0.9999854168,0.2737505628,021_S_0159,016_S_0991
101,0.742081448,0.6301633045,0.9999879604,0.5899280576,021_S_0159,016_S_0991
1,0.8040201005,0.7418252806,0.9999820254,0.6722689076,021_S_0159,014_S_1095
101,0.8100208768,0.7454370797,0.9999832124,0.6807017544,021_S_0159,014_S_1095
1,0.8502104481,0.8379697413,0.9999768535,0.7394487511,021_S_0159,014_S_0328
101,0.8588351431,0.8357348703,0.9999804992,0.7525951557,021_S_0159,014_S_0328
1,0.8490421456,0.8111273792,0.9999827037,0.7376830892,021_S_0159,013_S_1205
101,0.8473129081,0.8102785783,0.9999819406,0.7350762527,021_S_0159,013_S_1205
1,0.634032634,0.5309907272,0.9999749882,0.4641638225,021_S_0159,011_S_0241
101,0.5962264151,0.5312199808,0.9999557417,0.4247311828,021_S_0159,011_S_0241
1,0.2681369704,0.2254758419,0.9999207253,0.1548257373,021_S_0159,011_S_0183
101,0.6203950881,0.558117195,0.9999574374,0.4496904025,021_S_0159,011_S_0183
1,0.8375357421,0.7862371889,0.9999841451,0.7204830054,021_S_0159,011_S_0053
101,0.8007341374,0.7334293948,0.9999826189,0.6676869261,021_S_0159,011_S_0053
1,0.6267716535,0.5827232796,0.9999519265,0.4564220183,021_S_0159,011_S_0022
101,0.6956975228,0.6407300672,0.9999644747,0.5333866453,021_S_0159,011_S_0022
1,0.2537351228,0.2445095168,0.9998813847,0.1453016241,021_S_0159,011_S_0168
101,0.7390946502,0.6469740634,0.9999816862,0.5861618799,021_S_0159,011_S_0168
1,0.284629981,0.2928257687,0.9998671407,0.1659292035,021_S_0159,011_S_0016
101,0.6279411765,0.6152737752,0.9999392084,0.4576634512,021_S_0159,011_S_0016
1,0.8352040816,0.7989263055,0.9999801601,0.7170389838,021_S_0159,011_S_0010
101,0.8528205128,0.7987512008,0.9999868582,0.7434063478,021_S_0159,011_S_0010
1,0.8151320485,0.8360175695,0.9999626095,0.6879518072,021_S_0159,011_S_0005
101,0.8457368162,0.8242074928,0.9999779556,0.732707088,021_S_0159,011_S_0005
1,0.7488262911,0.6227428014,0.9999929628,0.5984990619,021_S_0159,011_S_0003
101,0.7338003503,0.6037463977,0.9999926236,0.5795297372,021_S_0159,011_S_0003
1,0.8560311284,0.8589555881,0.9999743099,0.7482993197,021_S_0159,009_S_0751
101,0.6353340883,0.5389048991,0.9999721902,0.465560166,021_S_0159,009_S_0751
1,0.7397691501,0.6881405564,0.9999700706,0.5870108243,021_S_0159,009_S_1030
101,0.8052592409,0.7795389049,0.9999723598,0.6740033223,021_S_0159,009_S_1030
1,0.7612600885,0.7135187897,0.9999720207,0.614543926,021_S_0159,007_S_1339
101,0.816648531,0.7209414025,0.9999921149,0.6901149425,021_S_0159,007_S_1339
1,0.7976618705,0.8657881894,0.9999470089,0.6634255797,021_S_0159,007_S_1222
101,0.8080158337,0.7843419789,0.999972275,0.6778746368,021_S_0159,007_S_1222
1,0.8708649841,0.8672523182,0.9999783796,0.7712673611,021_S_0159,007_S_1206
101,0.8340320592,0.8121998079,0.9999760903,0.7153130288,021_S_0159,007_S_1206
1,0.8210470085,0.7501220107,0.9999866038,0.6964204803,021_S_0159,007_S_0698
101,0.6915311273,0.5922190202,0.9999787187,0.528504072,021_S_0159,007_S_0698
1,0.8601651187,0.8135675939,0.9999864343,0.7546401086,021_S_0159,007_S_0316
101,0.8444328824,0.7795389049,0.9999882147,0.7307519136,021_S_0159,007_S_0316
1,0.7076427256,0.7501220107,0.9999357324,0.5475596722,021_S_0159,007_S_0414
101,0.8276389597,0.7795389049,0.9999816014,0.7059591127,021_S_0159,007_S_0414
1,0.8636246455,0.8174719375,0.9999868582,0.7599818512,021_S_0159,007_S_0249
101,0.8625032125,0.8059558117,0.999988893,0.7582467239,021_S_0159,007_S_0249
1,0.8020725389,0.7554904832,0.9999777013,0.669550173,021_S_0159,007_S_0101
101,0.8630478088,0.8323727185,0.999982958,0.7590889181,021_S_0159,007_S_0101
1,0.8894891945,0.8838457784,0.9999820254,0.8009730208,021_S_0159,007_S_0293
101,0.8687436159,0.8170028818,0.9999887235,0.7679458239,021_S_0159,007_S_0293
1,0.865519748,0.8716447047,0.9999752426,0.7629218283,021_S_0159,007_S_0070
101,0.8714039833,0.851104707,0.9999819406,0.7721132898,021_S_0159,007_S_0070
1,0.8555922605,0.8848218643,0.9999681205,0.747628866,021_S_0159,007_S_0068
101,0.8283852281,0.8242074928,0.9999707488,0.7070457355,021_S_0159,007_S_0068
1,0.8347236705,0.7813567594,0.9999842298,0.7163310962,021_S_0159,007_S_0041
101,0.8610286845,0.8362151777,0.9999812623,0.7559704733,021_S_0159,007_S_0041
1,0.8587257618,0.832113226,0.9999816015,0.7524271845,021_S_0159,006_S_1130
101,0.8570710877,0.8194044188,0.9999836363,0.7498901099,021_S_0159,006_S_1130
1,0.8082553396,0.8218643241,0.999963203,0.6782118405,021_S_0159,006_S_0731
101,0.8301441058,0.8439000961,0.9999665943,0.7096122779,021_S_0159,006_S_0731
1,0.8078954684,0.7091264031,0.9999919454,0.6777052239,021_S_0159,006_S_0675
101,0.8221696874,0.7516810759,0.9999864342,0.6980374665,021_S_0159,006_S_0675
1,0.8808339256,0.9072718399,0.9999734621,0.7870448772,021_S_0159,006_S_0681
101,0.8704534131,0.8390970221,0.9999843146,0.7706219674,021_S_0159,006_S_0681
1,0.8384810127,0.8081991215,0.9999792275,0.7218831735,021_S_0159,005_S_1341
101,0.8428714859,0.8064361191,0.9999810927,0.7284164859,021_S_0159,005_S_1341
1,0.804191947,0.7115666179,0.9999899105,0.6725092251,021_S_0159,005_S_0814
101,0.6720965309,0.53506244,0.9999899105,0.5061335756,021_S_0159,005_S_0814
1,0.8652631579,0.8023426061,0.9999909279,0.7625231911,021_S_0159,005_S_0610
101,0.8699414609,0.820845341,0.9999882995,0.7698198198,021_S_0159,005_S_0610
1,0.8519906323,0.887750122,0.9999659161,0.7421460628,021_S_0159,005_S_0602
101,0.8442956231,0.8477425552,0.9999716815,0.7305463576,021_S_0159,005_S_0602
1,0.501285347,0.3806734993,0.9999760056,0.3344768439,021_S_0159,005_S_0572
101,0.5760869565,0.4582132565,0.9999765991,0.4045801527,021_S_0159,005_S_0572
1,0.8849863962,0.8731088336,0.9999826189,0.7937000887,021_S_0159,005_S_0553
101,0.862939139,0.8376560999,0.9999816862,0.7589208007,021_S_0159,005_S_0553
1,0.8062692703,0.7657393851,0.9999767687,0.6754197159,021_S_0159,005_S_0448
101,0.7923627685,0.7175792507,0.9999834667,0.6561264822,021_S_0159,005_S_0448
1,0.847826087,0.8184480234,0.9999804993,0.7358490566,021_S_0159,005_S_0324
101,0.8448588449,0.7833813641,0.9999874517,0.7313901345,021_S_0159,005_S_0324
1,0.8186798852,0.7657393851,0.9999817711,0.6930212014,021_S_0159,005_S_0222
101,0.7992672075,0.7334293948,0.9999820254,0.6656495205,021_S_0159,005_S_0222
1,0.8577788771,0.8462664714,0.9999779557,0.7509744478,021_S_0159,005_S_0546
101,0.8575788403,0.8097982709,0.9999860951,0.750667854,021_S_0159,005_S_0546
1,0.8610380292,0.878477306,0.9999718511,0.7559848803,021_S_0159,003_S_0981
101,0.8604060914,0.8141210375,0.9999861799,0.7550111359,021_S_0159,003_S_0981
1,0.8559139785,0.8740849195,0.9999707489,0.7481203008,021_S_0159,003_S_0907
101,0.8721583965,0.8568683958,0.9999809231,0.7732986563,021_S_0159,003_S_0907
1,0.8524509804,0.8487066862,0.9999752426,0.7428449381,021_S_0159,002_S_1155
101,0.8649917821,0.8847262248,0.9999715967,0.7621017791,021_S_0159,002_S_1155
1,0.7758081335,0.7262079063,0.9999746491,0.6337308348,021_S_0159,002_S_1018
101,0.8369458128,0.8160422671,0.9999763447,0.7196103346,021_S_0159,002_S_1018
1,0.8549914987,0.8589555881,0.999973886,0.7467119219,021_S_0159,002_S_0954
101,0.8504766683,0.8141210375,0.9999822797,0.7398515932,021_S_0159,002_S_0954
1,0.8023922253,0.7857491459,0.9999699858,0.6699958385,021_S_0159,002_S_0729
101,0.5713409021,0.4471661864,0.9999791426,0.3999140893,021_S_0159,002_S_0729
1,0.6225504118,0.5348950708,0.9999681205,0.4519587629,021_S_0159,002_S_0938
101,0.6412715813,0.5619596542,0.99996634,0.4719645018,021_S_0159,002_S_0938
1,0.8201363398,0.7632991703,0.9999829581,0.6951111111,021_S_0159,002_S_0782
101,0.815438978,0.7204610951,0.9999917758,0.6883891693,021_S_0159,002_S_0782
1,0.8892208116,0.8716447047,0.999984569,0.8005378754,021_S_0159,002_S_0685
101,0.871478003,0.8467819404,0.999982958,0.7722295226,021_S_0159,002_S_0685
1,0.8062348831,0.7320644217,0.9999854168,0.6753714543,021_S_0159,002_S_0619
101,0.7301231803,0.6263208453,0.9999842298,0.5749559083,021_S_0159,002_S_0619
1,0.8790731354,0.8887262079,0.9999768535,0.7842377261,021_S_0159,002_S_0413
101,0.8315923567,0.7838616715,0.9999821102,0.7117313563,021_S_0159,002_S_0413
1,0.8683943089,0.8340653978,0.9999849081,0.7674000898,021_S_0159,002_S_0295
101,0.8435133771,0.8025936599,0.9999822797,0.7293758184,021_S_0159,002_S_0295
1,0.7603350446,0.6880195599,0.9999788883,0.6133391456,021_S_0337,127_S_0431
101,0.8090054429,0.7629491367,0.9999776164,0.6792687993,021_S_0337,127_S_0431
1,0.8228737582,0.8303178484,0.9999674423,0.6990531083,021_S_0337,098_S_0149
101,0.7871863799,0.8198786748,0.9999521804,0.6490579978,021_S_0337,098_S_0149
1,0.8351541636,0.8410757946,0.9999699858,0.7169654023,021_S_0337,941_S_1202
101,0.749490835,0.6868875408,0.9999734618,0.5993485342,021_S_0337,941_S_1202
1,0.8439420005,0.839608802,0.9999739708,0.7300170068,021_S_0337,116_S_0382
101,0.8412132025,0.8800746617,0.9999614222,0.7259430331,021_S_0337,116_S_0382
1,0.8364167478,0.8400977995,0.9999707489,0.7188284519,021_S_0337,094_S_1293
101,0.8030089328,0.7970135324,0.9999658311,0.6708562451,021_S_0337,094_S_1293
1,0.7176768841,0.7613691932,0.9999375129,0.5596693027,021_S_0337,067_S_0056
101,0.7416648742,0.8044797014,0.999933697,0.5894017094,021_S_0337,067_S_0056
1,0.8160808859,0.8288508557,0.9999648987,0.6893045954,021_S_0337,067_S_0029
101,0.832239925,0.8287447503,0.9999704095,0.7126805778,021_S_0337,067_S_0029
1,0.7937999061,0.826405868,0.9999556571,0.6580996885,021_S_0337,094_S_1188
101,0.8129350999,0.8446103593,0.9999576068,0.6848278471,021_S_0337,094_S_1188
1,0.804525125,0.7476772616,0.9999807536,0.6729753521,021_S_0337,021_S_0753
101,0.8338650307,0.7928138124,0.9999802448,0.7150673401,021_S_0337,021_S_0753
1,0.7969649398,0.7447432763,0.9999784644,0.66246194,021_S_0337,021_S_0642
101,0.8159275155,0.7984134391,0.9999711726,0.6890857833,021_S_0337,021_S_0642
1,0.8485915493,0.8249388753,0.9999793123,0.7370030581,021_S_0337,057_S_1217
101,0.8225248096,0.8315445637,0.9999654071,0.6985495884,021_S_0337,057_S_1217
1,0.8329507779,0.7985330073,0.9999793971,0.7137237762,021_S_0337,021_S_1109
101,0.7906863934,0.7606159589,0.9999703247,0.653830726,021_S_0337,021_S_1109
1,0.8242268041,0.7819070905,0.9999799906,0.7010083297,021_S_0337,021_S_0343
101,0.7903675539,0.7274848343,0.9999793969,0.653394803,021_S_0337,021_S_0343
1,0.7771127604,0.7936430318,0.9999568441,0.6354737666,021_S_0337,021_S_0159
101,0.8161781413,0.8380774615,0.9999608287,0.6894433781,021_S_0337,021_S_0159
1,0.7668965517,0.8156479218,0.9999459915,0.6219239374,021_S_0337,020_S_0213
101,0.8119601329,0.8553429771,0.9999543001,0.6834451902,021_S_0337,020_S_0213
1,0.5918179022,0.4704156479,0.9999793123,0.4202708606,021_S_0337,016_S_0991
101,0.774566474,0.7190853943,0.999974988,0.6320754717,021_S_0337,016_S_0991
1,0.7551293488,0.8278728606,0.9999367498,0.6065926191,021_S_0337,014_S_0328
101,0.806504065,0.810079328,0.999963881,0.6757493188,021_S_0337,014_S_0328
1,0.5848551254,0.5872860636,0.9999269995,0.413282863,021_S_0337,014_S_1095
101,0.7839101964,0.7820811946,0.9999612526,0.6446153846,021_S_0337,014_S_1095
1,0.7873934384,0.7452322738,0.9999743947,0.6493395824,021_S_0337,013_S_1205
101,0.7481913652,0.7480167989,0.9999543001,0.5976882923,021_S_0337,013_S_1205
1,0.599269868,0.5217603912,0.9999619312,0.4278267843,021_S_0337,011_S_0241
101,0.5974566474,0.6028931405,0.9999245401,0.425980877,021_S_0337,011_S_0241
1,0.3152383577,0.2797066015,0.9999141968,0.1871115473,021_S_0337,011_S_0183
101,0.6600189934,0.6486234251,0.99994243,0.4925584692,021_S_0337,011_S_0183
1,0.2222222222,0.2405867971,0.9998396701,0.125,021_S_0337,011_S_0168
101,0.7958693564,0.773215119,0.9999691377,0.6609493418,021_S_0337,011_S_0168
1,0.8400099527,0.8254278729,0.9999757513,0.7241527242,021_S_0337,011_S_0053
101,0.8514150943,0.8422771815,0.9999752424,0.7412731006,021_S_0337,011_S_0053
1,0.7646219686,0.7863080685,0.9999531135,0.6189376443,021_S_0337,011_S_0022
101,0.7614011897,0.8063462436,0.9999433626,0.6147278549,021_S_0337,011_S_0022
1,0.7191075515,0.6146699267,0.9999835516,0.5614113444,021_S_0337,011_S_0003
101,0.8036715961,0.7354176388,0.9999827884,0.6717817562,021_S_0337,011_S_0003
1,0.2152777778,0.2728606357,0.999781168,0.1206225681,021_S_0337,011_S_0016
101,0.6344319167,0.6826878208,0.9999147048,0.4645919339,021_S_0337,011_S_0016
1,0.8107177974,0.8063569682,0.9999682901,0.6816866474,021_S_0337,011_S_0010
101,0.8075072185,0.7830144657,0.9999715965,0.6771589992,021_S_0337,011_S_0010
1,0.7985663082,0.8171149144,0.9999602355,0.6646778043,021_S_0337,011_S_0005
101,0.7764976959,0.7862809146,0.9999565893,0.6346516008,021_S_0337,011_S_0005
1,0.8194203617,0.808801956,0.9999713424,0.6940830885,021_S_0337,009_S_1030
101,0.8289410637,0.8072795147,0.9999744793,0.7078559738,021_S_0337,009_S_1030
1,0.8788107836,0.8528117359,0.9999847386,0.7838202247,021_S_0337,007_S_1339
101,0.7695062676,0.7018198787,0.9999777859,0.6253638254,021_S_0337,007_S_1339
1,0.8422619048,0.8303178484,0.9999754969,0.7275064267,021_S_0337,009_S_0751
101,0.8398228025,0.8404106393,0.9999707487,0.7238745981,021_S_0337,009_S_0751
1,0.8165948764,0.8806845966,0.9999520961,0.6900383142,021_S_0337,007_S_1222
101,0.7555850476,0.7970135324,0.9999431931,0.6071809456,021_S_0337,007_S_1222
1,0.8173267327,0.8073349633,0.9999708337,0.6910841356,021_S_0337,007_S_1206
101,0.8486238532,0.8632757816,0.9999688834,0.7370517928,021_S_0337,007_S_1206
1,0.7983850618,0.773594132,0.999971512,0.6644267115,021_S_0337,007_S_0316
101,0.8129000492,0.7704153056,0.9999772772,0.6847781004,021_S_0337,007_S_0316
1,0.807879253,0.7721271394,0.9999758361,0.6776824034,021_S_0337,007_S_0414
101,0.7924069117,0.7596826878,0.9999713422,0.6561870214,021_S_0337,007_S_0414
1,0.8446553447,0.8268948655,0.9999772774,0.7310851708,021_S_0337,007_S_0698
101,0.843537415,0.810079328,0.9999799056,0.7294117647,021_S_0337,007_S_0698
1,0.8617489008,0.862591687,0.9999758361,0.7570815451,021_S_0337,007_S_0293
101,0.8138297872,0.7853476435,0.9999737162,0.6860986547,021_S_0337,007_S_0293
1,0.8323012138,0.8215158924,0.9999735468,0.7127704709,021_S_0337,007_S_0249
101,0.8246124031,0.7942137191,0.9999760054,0.7015663644,021_S_0337,007_S_0249
1,0.8520135856,0.8586797066,0.9999727838,0.742180896,021_S_0337,007_S_0101
101,0.8309224567,0.817545497,0.9999726988,0.7107505071,021_S_0337,007_S_0101
1,0.8462998102,0.8723716381,0.9999671879,0.7335526316,021_S_0337,007_S_0070
101,0.779759251,0.8161455903,0.9999496368,0.6390208257,021_S_0337,007_S_0070
1,0.7897595035,0.7466992665,0.9999749882,0.6525641026,021_S_0337,006_S_1130
101,0.7483962937,0.7349510033,0.9999583699,0.5979498861,021_S_0337,006_S_1130
1,0.8242452609,0.8611246944,0.9999604051,0.7010350318,021_S_0337,007_S_0068
101,0.8462764746,0.8670088661,0.9999669333,0.7335175681,021_S_0337,007_S_0068
1,0.806856591,0.8171149144,0.9999638813,0.6762444355,021_S_0337,006_S_0731
101,0.7640496738,0.8469435371,0.9999327643,0.6181880109,021_S_0337,006_S_0731
1,0.8195811254,0.7941320293,0.999975073,0.6943138093,021_S_0337,007_S_0041
101,0.8235294118,0.8035464302,0.9999731227,0.7,021_S_0337,007_S_0041
1,0.8212669683,0.8875305623,0.99995252,0.6967370441,021_S_0337,006_S_0681
101,0.8089450656,0.7764815679,0.9999739706,0.6791836735,021_S_0337,006_S_0681
1,0.825443787,0.8185819071,0.9999714272,0.7027707809,021_S_0337,005_S_1341
101,0.8270425227,0.8077461503,0.9999735466,0.7050916497,021_S_0337,005_S_1341
1,0.8229516671,0.7784841076,0.9999803297,0.6991655687,021_S_0337,006_S_0675
101,0.7972095261,0.773215119,0.9999697312,0.6628,021_S_0337,006_S_0675
1,0.8530170191,0.808801956,0.9999848234,0.743705036,021_S_0337,005_S_0610
101,0.8286530224,0.8124125058,0.9999730379,0.7074360016,021_S_0337,005_S_0610
1,0.8039122137,0.8239608802,0.999960829,0.6721180694,021_S_0337,005_S_0602
101,0.796520943,0.8119458703,0.9999587938,0.6618486116,021_S_0337,005_S_0602
1,0.7095331283,0.6205378973,0.9999777013,0.5498266898,021_S_0337,005_S_0572
101,0.8057871506,0.7666822212,0.9999752424,0.6747433265,021_S_0337,005_S_0572
1,0.8108508015,0.8039119804,0.9999689684,0.6818747408,021_S_0337,005_S_0553
101,0.8019755409,0.7956136258,0.9999657463,0.669414998,021_S_0337,005_S_0553
1,0.8143100511,0.8180929095,0.9999668488,0.6867816092,021_S_0337,005_S_0546
101,0.7432188065,0.7671488567,0.999945991,0.5913669065,021_S_0337,005_S_0546
1,0.8425949858,0.7970660147,0.9999835516,0.728003573,021_S_0337,005_S_0814
101,0.8100303951,0.7461502566,0.999982534,0.680715198,021_S_0337,005_S_0814
1,0.8603029574,0.8748166259,0.9999724446,0.7548523207,021_S_0337,005_S_0448
101,0.8456375839,0.8231451237,0.9999775316,0.7325581395,021_S_0337,005_S_0448
1,0.8437577872,0.8278728606,0.9999766839,0.7297413793,021_S_0337,005_S_0222
101,0.8262012909,0.8063462436,0.9999735466,0.7038696538,021_S_0337,005_S_0222
1,0.7501929509,0.7129584352,0.9999674423,0.6002470152,021_S_0337,005_S_0324
101,0.7164995442,0.7335510966,0.9999429387,0.5582386364,021_S_0337,005_S_0324
1,0.8066825776,0.826405868,0.9999614225,0.676,021_S_0337,003_S_0981
101,0.7449199139,0.7270181988,0.9999591329,0.5935238095,021_S_0337,003_S_0981
1,0.8324620363,0.817603912,0.9999745643,0.7130063966,021_S_0337,002_S_1018
101,0.7988826816,0.8007466169,0.9999629483,0.6651162791,021_S_0337,002_S_1018
1,0.844835572,0.8919315403,0.9999619312,0.7313552526,021_S_0337,003_S_0907
101,0.8315545244,0.8362109193,0.9999682051,0.7116759333,021_S_0337,003_S_0907
1,0.797877716,0.7721271394,0.9999716816,0.6637242539,021_S_0337,002_S_1155
101,0.8169761273,0.8623425105,0.9999548088,0.6905829596,021_S_0337,002_S_1155
1,0.8309512075,0.8244498778,0.9999722751,0.7107925801,021_S_0337,002_S_0954
101,0.7925330813,0.7825478301,0.999965068,0.6563600783,021_S_0337,002_S_0954
1,0.6311407161,0.55599022,0.9999643052,0.4610705596,021_S_0337,002_S_0938
101,0.6714652956,0.6094260383,0.9999626092,0.5054179567,021_S_0337,002_S_0938
1,0.826298286,0.7897310513,0.9999788883,0.7040104621,021_S_0337,002_S_0782
101,0.7947598253,0.7218852077,0.9999827884,0.6594202899,021_S_0337,002_S_0782
1,0.8117856236,0.7814180929,0.999975073,0.6831979478,021_S_0337,002_S_0729
101,0.7816032888,0.7097526832,0.9999806687,0.6415014762,021_S_0337,002_S_0729
1,0.77736252,0.7119804401,0.9999792275,0.6358078603,021_S_0337,002_S_0619
101,0.8429713211,0.8366775548,0.9999730379,0.7285656237,021_S_0337,002_S_0619
1,0.8442561675,0.8283618582,0.9999767687,0.730487279,021_S_0337,002_S_0685
101,0.7660401815,0.8273448437,0.9999395473,0.6207983193,021_S_0337,002_S_0685
1,0.8207228916,0.8327628362,0.9999659161,0.6959542297,021_S_0337,002_S_0413
101,0.7136150235,0.74475035,0.9999377667,0.5547445255,021_S_0337,002_S_0413
1,0.8256972112,0.8107579462,0.9999734621,0.7031382528,021_S_0337,002_S_0295
101,0.8120918984,0.7834811013,0.9999734618,0.6836319218,021_S_0337,002_S_0295
1,0.8217139708,0.8678696158,0.999964391,0.6973807297,021_S_0343,941_S_1202
101,0.5118079752,0.4651653765,0.9999575246,0.3439125911,021_S_0343,941_S_1202
1,0.8375172414,0.8835855646,0.9999670193,0.7204556241,021_S_0343,116_S_0382
101,0.7565947242,0.8881069669,0.9999446378,0.6084860174,021_S_0343,116_S_0382
1,0.8289020957,0.7712456345,0.9999869434,0.7077991453,021_S_0343,127_S_0431
101,0.6863033873,0.6558761436,0.9999692244,0.5224215247,021_S_0343,127_S_0431
1,0.8521389607,0.8637951106,0.9999761759,0.7423711856,021_S_0343,094_S_1293
101,0.8113615313,0.9247009148,0.9999572702,0.6825974026,021_S_0343,094_S_1293
1,0.7680135632,0.7910360885,0.9999608301,0.6233944954,021_S_0343,098_S_0149
101,0.6813768756,0.8149190711,0.9999304794,0.5167336011,021_S_0343,098_S_0149
1,0.7971421281,0.9091967404,0.9999458234,0.6627068307,021_S_0343,094_S_1188
101,0.7557097427,0.9197748065,0.9999380249,0.6073420074,021_S_0343,094_S_1188
1,0.7043902439,0.8405122235,0.9999204732,0.5436746988,021_S_0343,067_S_0056
101,0.6615384615,0.9078114004,0.9998991951,0.4942528736,021_S_0343,067_S_0056
1,0.7916235781,0.8911525029,0.9999475191,0.6551133932,021_S_0343,067_S_0029
101,0.7762786319,0.8705137227,0.9999551507,0.6343589744,021_S_0343,067_S_0029
1,0.8549528302,0.8440046566,0.9999810085,0.7466529351,021_S_0343,021_S_1109
101,0.7350821562,0.8972554539,0.9999344641,0.5811303555,021_S_0343,021_S_1109
1,0.7756124722,0.8108265425,0.9999592192,0.633469759,021_S_0343,057_S_1217
101,0.7506112469,0.8641801548,0.9999471813,0.6007827789,021_S_0343,057_S_1217
1,0.8430843084,0.8178114086,0.9999821955,0.7287344398,021_S_0343,021_S_0753
101,0.8273615635,0.8937368051,0.9999678679,0.7055555556,021_S_0343,021_S_0753
1,0.8394919169,0.8463329453,0.9999752432,0.7233830846,021_S_0343,021_S_0642
101,0.8526211672,0.9099225897,0.9999729548,0.7431034483,021_S_0343,021_S_0642
1,0.7577671129,0.8731082654,0.9999371755,0.6100040667,021_S_0343,020_S_0213
101,0.7610722611,0.9190710767,0.9999402292,0.6142991533,021_S_0343,020_S_0213
1,0.7602534178,0.6635622817,0.9999880455,0.6132329209,021_S_0343,016_S_0991
101,0.8055267703,0.8205489092,0.9999738874,0.6743782533,021_S_0343,016_S_0991
1,0.8196279321,0.884749709,0.999960067,0.6943809959,021_S_0343,021_S_0337
101,0.7817896389,0.8761435609,0.9999559985,0.6417525773,021_S_0343,021_S_0337
1,0.8533905119,0.9266589057,0.9999643062,0.7442730248,021_S_0343,021_S_0159
101,0.7835472579,0.9451090781,0.9999437052,0.6441247002,021_S_0343,021_S_0159
1,0.7982248521,0.7852153667,0.9999734628,0.6642048252,021_S_0343,014_S_1095
101,0.8001330229,0.8465869106,0.9999675288,0.6668514412,021_S_0343,014_S_1095
1,0.7434274586,0.8888242142,0.9999268319,0.5916311507,021_S_0343,014_S_0328
101,0.806918239,0.902885292,0.9999596441,0.676331049,021_S_0343,014_S_0328
1,0.5758389262,0.4994179278,0.9999657475,0.4043355325,021_S_0343,011_S_0241
101,0.6020854356,0.6298381422,0.9999442987,0.4307025987,021_S_0343,011_S_0241
1,0.8097671777,0.8300349243,0.9999679519,0.6803435115,021_S_0343,013_S_1205
101,0.7394555788,0.869809993,0.9999418401,0.5866160418,021_S_0343,013_S_1205
1,0.295112782,0.2741559953,0.9999149623,0.1730981257,021_S_0343,011_S_0183
101,0.5931307794,0.6319493315,0.9999398901,0.4215962441,021_S_0343,011_S_0183
1,0.2249388753,0.2409778813,0.9998686705,0.1267217631,021_S_0343,011_S_0168
101,0.7926910299,0.8395496129,0.9999664266,0.6565767749,021_S_0343,011_S_0168
1,0.8509532062,0.8573923166,0.9999770237,0.7405731523,021_S_0343,011_S_0053
101,0.8221933809,0.8916256158,0.9999665962,0.6980716253,021_S_0343,011_S_0053
1,0.6919716002,0.7374854482,0.9999426016,0.5290187891,021_S_0343,011_S_0022
101,0.6382089552,0.7522871217,0.9999270881,0.4686540991,021_S_0343,011_S_0022
1,0.2489311164,0.3050058207,0.9998331463,0.1421595225,021_S_0343,011_S_0016
101,0.6301531213,0.7529908515,0.999923273,0.4600171969,021_S_0343,011_S_0016
1,0.8368511124,0.8538998836,0.9999727845,0.7194703286,021_S_0343,011_S_0010
101,0.7941463415,0.8592540464,0.9999632897,0.6585760518,021_S_0343,011_S_0010
1,0.767814883,0.8498253783,0.9999470104,0.6231327358,021_S_0343,011_S_0005
101,0.7658385093,0.8676988037,0.9999520138,0.6205334675,021_S_0343,011_S_0005
1,0.8001306336,0.7130384168,0.9999899108,0.6668481219,021_S_0343,011_S_0003
101,0.8771306818,0.8691062632,0.999986435,0.7811511701,021_S_0343,011_S_0003
1,0.78447564,0.8294528522,0.9999584561,0.6453804348,021_S_0343,009_S_1030
101,0.6305897602,0.684729064,0.9999413314,0.460482726,021_S_0343,009_S_1030
1,0.8328579578,0.8498253783,0.999972191,0.7135874878,021_S_0343,007_S_1339
