label,k,se,sp,j,atlas,template
1,0.6672932331,0.5235988201,0.9999914498,0.5007052186,002_S_0413,127_S_0431
101,0.4732919255,0.3956386293,0.9999510897,0.3100081367,002_S_0413,127_S_0431
1,0.829328102,0.831366765,0.999967546,0.7084206116,002_S_0413,116_S_0382
101,0.7192188616,0.7840083074,0.9999298523,0.5615470435,002_S_0413,116_S_0382
1,0.8714839961,0.883480826,0.9999730623,0.7722389343,002_S_0413,094_S_1188
101,0.8022378983,0.8561786085,0.9999507219,0.6697806661,002_S_0413,094_S_1188
1,0.841221374,0.8126843658,0.9999776592,0.7259552042,002_S_0413,094_S_1293
101,0.8297325103,0.8374870197,0.9999679141,0.709010989,002_S_0413,094_S_1293
1,0.7808353808,0.7812192724,0.9999589039,0.6404675534,002_S_0413,067_S_0056
101,0.7904917269,0.8805815161,0.9999384944,0.6535645472,002_S_0413,067_S_0056
1,0.8449895616,0.7959685349,0.9999835432,0.7315860822,002_S_0413,021_S_1109
101,0.8026824865,0.8078920042,0.999963685,0.6704006894,002_S_0413,021_S_1109
1,0.8371488033,0.7910521141,0.9999815205,0.7199105145,002_S_0413,067_S_0029
101,0.8174328993,0.7985462098,0.9999725109,0.6912359551,002_S_0413,067_S_0029
1,0.6828579497,0.5943952802,0.9999726026,0.5184391081,002_S_0413,057_S_1217
101,0.5975376197,0.5669781931,0.9999414363,0.4260632072,002_S_0413,057_S_1217
1,0.8168151448,0.7212389381,0.9999916337,0.6903529412,002_S_0413,021_S_0753
101,0.7537376587,0.6936656282,0.9999739819,0.6047985514,002_S_0413,021_S_0753
1,0.754494382,0.6602753196,0.9999831754,0.6057735679,002_S_0413,021_S_0642
101,0.7177491769,0.6225337487,0.9999801417,0.5597572362,002_S_0413,021_S_0642
1,0.7237149533,0.6091445428,0.9999861174,0.5670480549,002_S_0413,021_S_0343
101,0.6429030186,0.5197300104,0.9999828078,0.4737340274,002_S_0413,021_S_0343
1,0.7858660999,0.7271386431,0.9999769237,0.6472647702,002_S_0413,021_S_0337
101,0.7072587078,0.6905503634,0.999953572,0.5470999589,002_S_0413,021_S_0337
1,0.8859363249,0.8687315634,0.9999827157,0.795229523,002_S_0413,021_S_0159
101,0.8303723534,0.8857736241,0.9999561462,0.709945901,002_S_0413,021_S_0159
1,0.815915628,0.8367748279,0.9999599152,0.6890688259,002_S_0413,020_S_0213
101,0.7450331126,0.8177570093,0.999933162,0.5936675462,002_S_0413,020_S_0213
1,0.5046153846,0.3628318584,0.9999859335,0.3374485597,002_S_0413,016_S_0991
101,0.6453855879,0.5301142264,0.9999800497,0.4764349043,002_S_0413,016_S_0991
1,0.7823676185,0.6937069813,0.9999851061,0.6425318761,002_S_0413,014_S_1095
101,0.8229770782,0.7736240914,0.999981153,0.6992022525,002_S_0413,014_S_1095
1,0.8406086306,0.8284169125,0.9999733381,0.7250430293,002_S_0413,014_S_0328
101,0.8363821138,0.8546209761,0.999966535,0.7187772926,002_S_0413,014_S_0328
1,0.7694896242,0.67453294,0.99998529,0.6253418414,002_S_0413,013_S_1205
101,0.7263549416,0.709761163,0.9999566978,0.5702962036,002_S_0413,013_S_1205
1,0.5712409718,0.4277286136,0.9999869449,0.3998161765,002_S_0413,011_S_0241
101,0.5422149123,0.5134994808,0.9999326104,0.37194434,002_S_0413,011_S_0241
1,0.3234323432,0.2649950836,0.9999301274,0.1929133858,002_S_0413,011_S_0183
101,0.5167785235,0.4797507788,0.999933254,0.3484162896,002_S_0413,011_S_0183
1,0.2372881356,0.2133726647,0.9998905942,0.1346153846,002_S_0413,011_S_0168
101,0.6942620611,0.6313603323,0.9999668109,0.5317009182,002_S_0413,011_S_0168
1,0.3060817547,0.3018682399,0.9998745971,0.1806945262,002_S_0413,011_S_0016
101,0.5934837093,0.6147455867,0.9999190957,0.4219529579,002_S_0413,011_S_0016
1,0.8233112583,0.7640117994,0.9999828077,0.6996848267,002_S_0413,011_S_0053
101,0.7249385414,0.688992731,0.9999624898,0.5685518423,002_S_0413,011_S_0053
1,0.6425659147,0.581120944,0.9999574329,0.4733680416,002_S_0413,011_S_0022
101,0.605256443,0.6157840083,0.9999258071,0.4339553604,002_S_0413,011_S_0022
1,0.848516129,0.808259587,0.9999818883,0.7368892873,002_S_0413,011_S_0010
101,0.8309970907,0.8156801661,0.99997389,0.7108597285,002_S_0413,011_S_0010
1,0.8319882612,0.8362831858,0.9999674541,0.7123115578,002_S_0413,011_S_0005
101,0.7929580957,0.8302180685,0.9999532962,0.6569433032,002_S_0413,011_S_0005
1,0.6124678663,0.4685349066,0.9999885078,0.4414080593,002_S_0413,011_S_0003
101,0.6504539559,0.520768432,0.9999857498,0.4819798174,002_S_0413,011_S_0003
1,0.8576558092,0.8220255654,0.999982256,0.7507858105,002_S_0413,009_S_1030
101,0.6948262934,0.7217030114,0.9999370234,0.5323630793,002_S_0413,009_S_1030
1,0.8354108369,0.8072763029,0.9999765559,0.7173438183,002_S_0413,009_S_0751
101,0.6285714286,0.5768431983,0.9999542155,0.4583333333,002_S_0413,009_S_0751
1,0.7572762219,0.6779744346,0.9999789463,0.6093680954,002_S_0413,007_S_1339
101,0.6745454545,0.5778816199,0.9999760045,0.5089163237,002_S_0413,007_S_1339
1,0.8057929725,0.8343166175,0.999955778,0.6747514911,002_S_0413,007_S_1222
101,0.6671418389,0.7289719626,0.9999191876,0.5005347594,002_S_0413,007_S_1222
1,0.6830985915,0.5722713864,0.9999806931,0.5187165775,002_S_0413,007_S_0698
101,0.4597982268,0.3904465213,0.9999454815,0.2985311632,002_S_0413,007_S_0698
1,0.8584382872,0.8377581121,0.9999786705,0.7519858782,002_S_0413,007_S_1206
101,0.7648251394,0.7834890966,0.9999530204,0.6192039393,002_S_0413,007_S_1206
1,0.8429752066,0.7772861357,0.9999874965,0.7285714286,002_S_0413,007_S_0414
101,0.8285404232,0.792834891,0.9999785788,0.7072718851,002_S_0413,007_S_0414
1,0.8679525223,0.8628318584,0.9999765559,0.7667103539,002_S_0413,007_S_0293
101,0.8162729659,0.8073727934,0.9999697528,0.689578714,002_S_0413,007_S_0293
1,0.8223844282,0.7477876106,0.999986761,0.6983471074,002_S_0413,007_S_0316
101,0.8235294118,0.7923156802,0.9999766481,0.7,002_S_0413,007_S_0316
1,0.8366363149,0.7679449361,0.9999873126,0.7191528545,002_S_0413,007_S_0249
101,0.8360610264,0.782450675,0.9999841869,0.7183031459,002_S_0413,007_S_0249
1,0.8597468354,0.8348082596,0.9999799576,0.7539964476,002_S_0413,007_S_0070
101,0.8231138027,0.8468328141,0.9999626737,0.6993996569,002_S_0413,007_S_0070
1,0.8040904198,0.7345132743,0.9999827157,0.6723672367,002_S_0413,007_S_0101
101,0.8340555697,0.8494288681,0.9999668109,0.715347617,002_S_0413,007_S_0101
1,0.8287724785,0.7817109145,0.9999804173,0.7076101469,002_S_0413,007_S_0041
101,0.8375,0.8348909657,0.9999718674,0.7204301075,002_S_0413,007_S_0041
1,0.8442857143,0.8716814159,0.9999638685,0.7305315204,002_S_0413,007_S_0068
101,0.8055555556,0.8733125649,0.99994778,0.6744186047,002_S_0413,007_S_0068
1,0.8346539884,0.7767944936,0.9999841867,0.7162284678,002_S_0413,006_S_1130
101,0.8312468703,0.8618899273,0.9999624898,0.7112253642,002_S_0413,006_S_1130
1,0.8005997001,0.7876106195,0.9999663508,0.6675,002_S_0413,006_S_0731
101,0.7416992188,0.7886812046,0.9999401492,0.5894450912,002_S_0413,006_S_0731
1,0.8615081321,0.8593903638,0.9999746252,0.7567099567,002_S_0413,006_S_0681
101,0.8787337248,0.8935617861,0.9999751771,0.7836976321,002_S_0413,006_S_0681
1,0.8357900181,0.7944936087,0.9999800495,0.7179031542,002_S_0413,005_S_1341
101,0.8054393305,0.7995846314,0.9999670867,0.6742556918,002_S_0413,005_S_1341
1,0.7961765533,0.6961651917,0.9999901627,0.6613731901,002_S_0413,006_S_0675
101,0.7726422656,0.7507788162,0.9999658915,0.629516761,002_S_0413,006_S_0675
1,0.798482933,0.7763028515,0.9999685573,0.6645622896,002_S_0413,005_S_0602
101,0.7931363203,0.8639667705,0.9999442864,0.6571879937,002_S_0413,005_S_0602
1,0.7877237852,0.6814159292,0.9999908982,0.6497890295,002_S_0413,005_S_0814
101,0.6119450655,0.497403946,0.9999772916,0.4408651634,002_S_0413,005_S_0814
1,0.587628866,0.4483775811,0.9999854739,0.4160583942,002_S_0413,005_S_0572
101,0.5292682927,0.450674974,0.9999553188,0.35986733,002_S_0413,005_S_0572
1,0.8616047388,0.7866273353,0.999992645,0.756859035,002_S_0413,005_S_0610
101,0.8491955277,0.808411215,0.9999830836,0.7379146919,002_S_0413,005_S_0610
1,0.8425337064,0.814159292,0.999977843,0.7279120879,002_S_0413,005_S_0546
101,0.8251422659,0.8281412253,0.9999682818,0.7023337737,002_S_0413,005_S_0546
1,0.8570696721,0.8225172075,0.9999818883,0.7498879426,002_S_0413,005_S_0553
101,0.8319502075,0.8328141225,0.9999700286,0.7122557726,002_S_0413,005_S_0553
1,0.8226355777,0.7718780728,0.9999804173,0.6987093903,002_S_0413,005_S_0324
101,0.8406797663,0.8219106957,0.9999763723,0.7251488777,002_S_0413,005_S_0324
1,0.8302938197,0.8058013766,0.9999747172,0.7098310957,002_S_0413,005_S_0448
101,0.738960313,0.6863966771,0.9999696609,0.5859929078,002_S_0413,005_S_0448
1,0.7706524783,0.6764995084,0.999985198,0.6268792711,002_S_0413,005_S_0222
101,0.6687535572,0.6100726895,0.9999620301,0.5023514322,002_S_0413,005_S_0222
1,0.8523867809,0.8559488692,0.9999714993,0.7427474403,002_S_0413,003_S_0981
101,0.8010243278,0.8120456906,0.9999618463,0.6680905596,002_S_0413,003_S_0981
1,0.8603460882,0.8677482793,0.999972051,0.754918734,002_S_0413,003_S_0907
101,0.8100303951,0.8302180685,0.9999611108,0.680715198,002_S_0413,003_S_0907
1,0.83125,0.784660767,0.9999806931,0.7112299465,002_S_0413,002_S_1155
101,0.6902887139,0.6827622015,0.999947688,0.5270541082,002_S_0413,002_S_1155
1,0.8199136398,0.7935103245,0.99997343,0.6947912183,002_S_0413,002_S_1018
101,0.8030188679,0.8286604361,0.9999583527,0.6708701135,002_S_0413,002_S_1018
1,0.8317234367,0.8043264503,0.9999757285,0.7119234117,002_S_0413,002_S_0954
101,0.8268072289,0.8551401869,0.999962214,0.7047496791,002_S_0413,002_S_0954
1,0.6430408688,0.5530973451,0.9999687412,0.4738837405,002_S_0413,002_S_0938
101,0.609406953,0.541536864,0.9999582607,0.4382352941,002_S_0413,002_S_0938
1,0.8315588316,0.7487708948,0.9999902546,0.711682243,002_S_0413,002_S_0782
101,0.8155284783,0.7471443406,0.9999849224,0.6885167464,002_S_0413,002_S_0782
1,0.8531073446,0.8166175025,0.9999817044,0.7438423645,002_S_0413,002_S_0729
101,0.7166049559,0.6531671859,0.9999699367,0.5583666223,002_S_0413,002_S_0729
1,0.8818816232,0.8387413963,0.99998814,0.7887193712,002_S_0413,002_S_0685
101,0.8283488314,0.8556593977,0.9999627656,0.706992707,002_S_0413,002_S_0685
1,0.7019596373,0.5899705015,0.9999829915,0.540784137,002_S_0413,002_S_0619
101,0.6238038278,0.541536864,0.9999655237,0.4532811821,002_S_0413,002_S_0619
1,1,1,1,1,002_S_0413,002_S_0413
101,1,1,1,1,002_S_0413,002_S_0413
1,0.6534576535,0.5514754098,0.9999808779,0.4852856319,002_S_0729,941_S_1202
101,0.677806341,0.6619246862,0.9999680082,0.5126377187,002_S_0729,941_S_1202
1,0.843939794,0.7856440511,0.9999857497,0.7300137049,002_S_0413,002_S_0295
101,0.8054226475,0.7866043614,0.9999704883,0.6742323097,002_S_0413,002_S_0295
1,0.6702040816,0.5383606557,0.9999904389,0.503990178,002_S_0729,127_S_0431
101,0.8,0.7849372385,0.9999805107,0.6666666667,002_S_0729,127_S_0431
1,0.8193891102,0.8091803279,0.9999767409,0.6940382452,002_S_0729,116_S_0382
101,0.7853712597,0.889539749,0.9999587232,0.646593674,002_S_0729,116_S_0382
1,0.7367657723,0.6662295082,0.9999800505,0.5832376579,002_S_0729,098_S_0149
101,0.7730388423,0.8493723849,0.9999617569,0.6300434513,002_S_0729,098_S_0149
1,0.7562758182,0.7803278689,0.9999602848,0.608073582,002_S_0729,094_S_1188
101,0.793814433,0.8376569038,0.9999700307,0.6581196581,002_S_0729,094_S_1188
1,0.7607192254,0.7213114754,0.9999754538,0.6138392857,002_S_0729,094_S_1293
101,0.7214128035,0.6836820084,0.9999767416,0.5642265193,002_S_0729,094_S_1293
1,0.6311881188,0.668852459,0.9999368418,0.4611211573,002_S_0729,067_S_0056
101,0.6159610341,0.6878661088,0.9999400613,0.4450460206,002_S_0729,067_S_0056
1,0.7657597877,0.7567213115,0.9999692023,0.6204301075,002_S_0729,067_S_0029
101,0.8090534979,0.8225941423,0.9999768335,0.6793365584,002_S_0729,067_S_0029
1,0.7482662968,0.7075409836,0.9999742587,0.5977839335,002_S_0729,057_S_1217
101,0.7901140684,0.8694560669,0.9999635955,0.6530483972,002_S_0729,057_S_1217
1,0.7285502959,0.6459016393,0.9999821649,0.5730075625,002_S_0729,021_S_1109
101,0.5784114053,0.5941422594,0.9999494382,0.4068767908,002_S_0729,021_S_1109
1,0.7707594038,0.7121311475,0.9999809698,0.6270207852,002_S_0729,021_S_0642
101,0.817476521,0.8376569038,0.9999767416,0.6912983425,002_S_0729,021_S_0642
1,0.7564841499,0.6885245902,0.9999815214,0.6083429896,002_S_0729,021_S_0753
101,0.820083682,0.820083682,0.9999802349,0.695035461,002_S_0729,021_S_0753
1,0.745508982,0.6531147541,0.9999861181,0.5942720764,002_S_0729,021_S_0343
101,0.6419753086,0.5656903766,0.9999783963,0.4727272727,002_S_0729,021_S_0343
1,0.824933687,0.8157377049,0.9999772925,0.7020316027,002_S_0729,021_S_0337
101,0.7965571205,0.8518828452,0.9999684678,0.6618985696,002_S_0729,021_S_0337
1,0.8076664425,0.7875409836,0.9999772005,0.6773829667,002_S_0729,021_S_0159
101,0.7478822106,0.7757322176,0.9999671808,0.5972938144,002_S_0729,021_S_0159
1,0.538093165,0.4052459016,0.9999858423,0.3680762359,002_S_0729,016_S_0991
101,0.7256719184,0.6552301255,0.9999834525,0.5694545455,002_S_0729,016_S_0991
1,0.713446677,0.7567213115,0.9999488851,0.554541086,002_S_0729,020_S_0213
101,0.7721280603,0.8577405858,0.9999600102,0.6288343558,002_S_0729,020_S_0213
1,0.4583162218,0.3659016393,0.9999676395,0.2972828982,002_S_0729,014_S_1095
101,0.5726296123,0.5129707113,0.9999693871,0.4011780105,002_S_0729,014_S_1095
1,0.7303595206,0.7193442623,0.9999648815,0.5752490823,002_S_0729,014_S_0328
101,0.7370502175,0.779916318,0.9999630439,0.5835942392,002_S_0729,014_S_0328
1,0.4226086957,0.3186885246,0.9999734313,0.2679162073,002_S_0729,011_S_0241
101,0.5875943001,0.5866108787,0.999954954,0.4160237389,002_S_0729,011_S_0241
1,0.746799431,0.6885245902,0.9999782118,0.5959137344,002_S_0729,013_S_1205
101,0.730234406,0.7690376569,0.999962952,0.5750938673,002_S_0729,013_S_1205
1,0.3588328076,0.2983606557,0.9999488851,0.2186448823,002_S_0729,011_S_0183
101,0.569675723,0.5439330544,0.9999598264,0.3982843137,002_S_0729,011_S_0183
1,0.2626940831,0.2052459016,0.9999498963,0.1512077295,002_S_0729,011_S_0168
101,0.7229341582,0.6845188285,0.9999770174,0.5660899654,002_S_0729,011_S_0168
1,0.6828329484,0.5816393443,0.9999829004,0.5184102864,002_S_0729,011_S_0053
101,0.7052124398,0.6736401674,0.9999739837,0.5446549391,002_S_0729,011_S_0053
1,0.6859776169,0.6832786885,0.9999566994,0.5220440882,002_S_0729,011_S_0022
101,0.7136150235,0.7631799163,0.9999587232,0.5547445255,002_S_0729,011_S_0022
1,0.7712328767,0.7383606557,0.9999752699,0.6276477146,002_S_0729,011_S_0010
101,0.7991735537,0.8092050209,0.9999762819,0.6655196146,002_S_0729,011_S_0010
1,0.6524129505,0.7003278689,0.9999373934,0.4841341795,002_S_0729,011_S_0005
101,0.7288955002,0.820083682,0.9999527477,0.5734347572,002_S_0729,011_S_0005
1,0.2646477946,0.2636065574,0.9998978621,0.1525037936,002_S_0729,011_S_0016
101,0.5996190476,0.6585774059,0.9999408887,0.4281828074,002_S_0729,011_S_0016
1,0.4753363229,0.3475409836,0.9999839117,0.3117647059,002_S_0729,011_S_0003
101,0.6643700787,0.5648535565,0.9999851073,0.4974207811,002_S_0729,011_S_0003
1,0.8564814815,0.8491803279,0.9999812456,0.7489878543,002_S_0729,009_S_1030
101,0.7712470214,0.8125523013,0.9999676405,0.6276664512,002_S_0729,009_S_1030
1,0.8409846973,0.828852459,0.9999800505,0.7256027555,002_S_0729,009_S_0751
101,0.7970565453,0.8610878661,0.9999670889,0.6625885383,002_S_0729,009_S_0751
1,0.7357400722,0.6681967213,0.9999792231,0.5819531696,002_S_0729,007_S_1339
101,0.6978609626,0.6552301255,0.9999755465,0.5359342916,002_S_0729,007_S_1339
1,0.6418304488,0.7173770492,0.9999273727,0.4725701944,002_S_0729,007_S_1222
101,0.4974481116,0.6117154812,0.9999068744,0.3310688406,002_S_0729,007_S_1222
1,0.8070512821,0.8255737705,0.9999691104,0.6765180011,002_S_0729,007_S_1206
101,0.7965638422,0.8535564854,0.999968192,0.661907852,002_S_0729,007_S_1206
1,0.830017452,0.7796721311,0.9999861181,0.7094272076,002_S_0729,007_S_0698
101,0.780568135,0.7933054393,0.9999737079,0.6401080351,002_S_0729,007_S_0698
1,0.7968021319,0.7842622951,0.9999741667,0.6622369878,002_S_0729,007_S_0414
101,0.7958932238,0.8108786611,0.9999750868,0.6609822647,002_S_0729,007_S_0414
1,0.7971114168,0.76,0.9999794069,0.6626643796,002_S_0729,007_S_0316
101,0.7524059493,0.719665272,0.9999787641,0.603085554,002_S_0729,007_S_0316
1,0.8146639511,0.7868852459,0.9999796827,0.6872852234,002_S_0729,007_S_0293
101,0.825436409,0.8309623431,0.9999799591,0.7027600849,002_S_0729,007_S_0293
1,0.7547683924,0.726557377,0.9999721442,0.6061269147,002_S_0729,007_S_0249
101,0.5605536332,0.5422594142,0.9999568846,0.3894230769,002_S_0729,007_S_0249
1,0.8158070998,0.7986885246,0.9999776602,0.6889140271,002_S_0729,007_S_0101
101,0.8204924543,0.8644351464,0.9999733402,0.6956228956,002_S_0729,007_S_0101
1,0.6892479801,0.7272131148,0.999946311,0.5258416311,002_S_0729,007_S_0070
101,0.571749719,0.6384937238,0.9999346374,0.4003147954,002_S_0729,007_S_0070
1,0.7580071174,0.8380327869,0.99994769,0.6103151862,002_S_0729,007_S_0068
101,0.803047619,0.8820083682,0.9999654341,0.6709102482,002_S_0729,007_S_0068
1,0.7786585366,0.8373770492,0.9999560559,0.6375436845,002_S_0729,006_S_0731
101,0.7427912341,0.8083682008,0.9999595506,0.5908256881,002_S_0729,006_S_0731
1,0.844634628,0.8413114754,0.9999788553,0.7310541311,002_S_0729,007_S_0041
101,0.8249419055,0.8912133891,0.9999703984,0.7020435069,002_S_0729,007_S_0041
1,0.7448372419,0.697704918,0.9999753619,0.5934188511,002_S_0729,006_S_1130
101,0.7056418643,0.7221757322,0.999964331,0.5451674037,002_S_0729,006_S_1130
1,0.794181368,0.8413114754,0.9999611122,0.65862423,002_S_0729,006_S_0681
101,0.7990392314,0.8351464435,0.9999719612,0.6653333333,002_S_0729,006_S_0681
1,0.7678062678,0.7068852459,0.9999811537,0.6231213873,002_S_0729,006_S_0675
101,0.7379818103,0.7129707113,0.9999759142,0.5847632121,002_S_0729,006_S_0675
1,0.7651006711,0.7475409836,0.999971041,0.6195652174,002_S_0729,005_S_1341
101,0.7951807229,0.7732217573,0.9999811542,0.66,002_S_0729,005_S_1341
1,0.7625189681,0.6590163934,0.9999902551,0.6161863887,002_S_0729,005_S_0814
101,0.8254755997,0.8351464435,0.9999793156,0.7028169014,002_S_0729,005_S_0814
1,0.7807486631,0.7659016393,0.9999725119,0.6403508772,002_S_0729,005_S_0610
101,0.772327044,0.7707112971,0.9999752707,0.6290983607,002_S_0729,005_S_0610
1,0.7604712042,0.7619672131,0.9999660766,0.6135163675,002_S_0729,005_S_0602
101,0.7569304942,0.7882845188,0.9999676405,0.6089204913,002_S_0729,005_S_0602
1,0.8264230499,0.771147541,0.9999866697,0.7041916168,002_S_0729,005_S_0572
101,0.7866666667,0.789958159,0.9999760061,0.6483516484,002_S_0729,005_S_0572
1,0.8088748019,0.8367213115,0.9999674556,0.6790846195,002_S_0729,005_S_0553
101,0.7966706302,0.8410041841,0.9999703064,0.662055336,002_S_0729,005_S_0553
1,0.7049180328,0.7049180328,0.99995863,0.5443037975,002_S_0729,005_S_0546
101,0.7950819672,0.8117154812,0.9999747191,0.6598639456,002_S_0729,005_S_0546
1,0.8633739577,0.8826229508,0.9999772925,0.7595936795,002_S_0729,005_S_0448
101,0.8078017066,0.8317991632,0.9999749949,0.6775732788,002_S_0729,005_S_0448
1,0.7710843373,0.7344262295,0.9999760973,0.6274509804,002_S_0729,005_S_0324
101,0.6459927507,0.6711297071,0.9999553218,0.4770969661,002_S_0729,005_S_0324
1,0.7727748691,0.7259016393,0.9999785795,0.6296928328,002_S_0729,005_S_0222
101,0.82780164,0.8870292887,0.9999718693,0.7061958694,002_S_0729,005_S_0222
1,0.7746835443,0.8026229508,0.9999622154,0.632231405,002_S_0729,003_S_0981
101,0.6498194946,0.6778242678,0.9999551379,0.4812834225,002_S_0729,003_S_0981
1,0.8182414698,0.817704918,0.9999746264,0.6923931149,002_S_0729,003_S_0907
101,0.8162614587,0.8569037657,0.9999733402,0.6895622896,002_S_0729,003_S_0907
1,0.7876019576,0.7914754098,0.9999693862,0.6496232508,002_S_0729,002_S_1155
101,0.7584120983,0.8393305439,0.9999589071,0.6108404385,002_S_0729,002_S_1155
1,0.7660720296,0.7462295082,0.9999716845,0.6208401528,002_S_0729,002_S_1018
101,0.8006535948,0.820083682,0.999974903,0.6675749319,002_S_0729,002_S_1018
1,0.7655954631,0.7967213115,0.9999601009,0.6202143951,002_S_0729,002_S_0954
101,0.7292594091,0.7539748954,0.9999655261,0.5738853503,002_S_0729,002_S_0954
1,0.5922249793,0.4695081967,0.9999837278,0.4206815511,002_S_0729,002_S_0938
101,0.5848410758,0.50041841,0.9999768335,0.4132688321,002_S_0729,002_S_0938
1,1,1,1,1,002_S_0729,002_S_0729
101,1,1,1,1,002_S_0729,002_S_0729
1,0.8414886285,0.8006557377,0.9999856584,0.7263533611,002_S_0729,002_S_0782
101,0.7644787645,0.7456066946,0.999977477,0.61875,002_S_0729,002_S_0782
1,0.8408349641,0.8452459016,0.9999768328,0.7253798537,002_S_0729,002_S_0685
101,0.7023238657,0.7966527197,0.9999481512,0.5412166003,002_S_0729,002_S_0685
1,0.6479446479,0.5219672131,0.9999874971,0.4792293799,002_S_0729,002_S_0619
101,0.7783739166,0.7891213389,0.9999737998,0.6371621622,002_S_0729,002_S_0619
1,0.8416318664,0.8590163934,0.9999744425,0.7265668331,002_S_0729,002_S_0413
101,0.7436940602,0.7648535565,0.9999679163,0.5919689119,002_S_0729,002_S_0413
1,0.7768421053,0.7259016393,0.9999799585,0.6351118761,002_S_0729,002_S_0295
101,0.7760416667,0.7481171548,0.9999802349,0.6340425532,002_S_0729,002_S_0295
